#Duplication rate	Coverage
1.0	3870.0
2.0	2486.0
3.0	1682.0
4.0	1264.0
5.0	1003.0
6.0	841.0
7.0	684.0
8.0	606.0
9.0	524.0
10.0	504.0
11.0	432.0
12.0	365.0
13.0	343.0
14.0	311.0
15.0	304.0
16.0	312.0
17.0	255.0
18.0	279.0
19.0	256.0
20.0	232.0
21.0	241.0
22.0	224.0
23.0	177.0
24.0	169.0
25.0	151.0
26.0	176.0
27.0	162.0
28.0	148.0
29.0	145.0
30.0	133.0
31.0	132.0
32.0	142.0
33.0	112.0
34.0	109.0
35.0	101.0
36.0	113.0
37.0	96.0
38.0	101.0
39.0	88.0
40.0	92.0
41.0	87.0
42.0	88.0
43.0	77.0
44.0	92.0
45.0	85.0
46.0	71.0
47.0	76.0
48.0	80.0
49.0	60.0
50.0	3294.0
