#Duplication rate	Coverage
1.0	2846.0
2.0	1306.0
3.0	757.0
4.0	477.0
5.0	335.0
6.0	252.0
7.0	190.0
8.0	166.0
9.0	102.0
10.0	109.0
11.0	100.0
12.0	85.0
13.0	62.0
14.0	37.0
15.0	44.0
16.0	33.0
17.0	38.0
18.0	29.0
19.0	24.0
20.0	27.0
21.0	21.0
22.0	20.0
23.0	22.0
24.0	16.0
25.0	18.0
26.0	14.0
27.0	15.0
28.0	12.0
29.0	11.0
30.0	14.0
31.0	12.0
32.0	10.0
33.0	6.0
34.0	9.0
35.0	4.0
36.0	8.0
37.0	7.0
38.0	8.0
39.0	7.0
40.0	7.0
41.0	7.0
42.0	5.0
43.0	4.0
44.0	8.0
45.0	5.0
46.0	2.0
47.0	5.0
48.0	3.0
49.0	6.0
50.0	90.0
