#Coverage (X)	Coverage
1.0	99.80603952780658
2.0	99.50506638129953
3.0	99.2007490887202
4.0	98.5519847506939
5.0	97.6457211651005
6.0	96.82640537738689
7.0	95.4017991505869
8.0	94.52897702571649
9.0	93.1411564057118
10.0	91.92388723539445
11.0	90.68320904257098
12.0	89.02451259070996
13.0	87.53971173460857
14.0	86.07163160886867
15.0	84.13871517907903
16.0	82.01852656924055
17.0	79.59736481289502
18.0	77.1628264722603
19.0	74.43734742333545
20.0	71.94595859947162
21.0	69.57495903421062
22.0	66.85282413135806
23.0	64.05711801491489
24.0	61.0707955723506
25.0	58.27843360197973
26.0	55.12155970972812
27.0	52.208808480754435
28.0	49.45992040932347
29.0	46.76119452897702
30.0	44.343376918703804
31.0	42.0058188141658
32.0	39.58800120389258
33.0	37.21700163863157
34.0	34.62528843259874
35.0	32.204126676253225
36.0	30.174230010366855
37.0	27.846704344045747
38.0	25.89037889174999
39.0	23.880547102297427
40.0	22.084740661472097
41.0	20.41601177139418
42.0	18.506504364110626
43.0	17.055144968732236
44.0	15.63388288800455
45.0	14.383172256964187
46.0	13.02879309768251
47.0	11.727920275557636
48.0	10.249807711600837
49.0	9.1763368223924
50.0	8.13630739390696
51.0	7.216667224024334
