#Duplication rate	Coverage
1.0	1442.0
2.0	1257.0
3.0	1014.0
4.0	852.0
5.0	756.0
6.0	693.0
7.0	603.0
8.0	567.0
9.0	514.0
10.0	513.0
11.0	480.0
12.0	452.0
13.0	451.0
14.0	469.0
15.0	447.0
16.0	396.0
17.0	395.0
18.0	392.0
19.0	351.0
20.0	352.0
21.0	324.0
22.0	353.0
23.0	277.0
24.0	318.0
25.0	252.0
26.0	281.0
27.0	287.0
28.0	244.0
29.0	254.0
30.0	206.0
31.0	247.0
32.0	183.0
33.0	206.0
34.0	188.0
35.0	174.0
36.0	189.0
37.0	171.0
38.0	183.0
39.0	171.0
40.0	149.0
41.0	123.0
42.0	134.0
43.0	140.0
44.0	163.0
45.0	135.0
46.0	112.0
47.0	115.0
48.0	130.0
49.0	127.0
50.0	10305.0
