#Coverage (X)	Coverage
1.0	99.9632143932047
2.0	99.9464936628432
3.0	99.94314951677089
4.0	99.92642878640939
5.0	99.88964317961408
6.0	99.88295488746948
7.0	99.88295488746948
8.0	99.88295488746948
9.0	99.88295488746948
10.0	99.88295488746948
11.0	99.88295488746948
12.0	99.88295488746948
13.0	99.88295488746948
14.0	99.88295488746948
15.0	99.88295488746948
16.0	99.88295488746948
17.0	99.88295488746948
18.0	99.88295488746948
19.0	99.88295488746948
20.0	99.87961074139719
21.0	99.87961074139719
22.0	99.87961074139719
23.0	99.87961074139719
24.0	99.87961074139719
25.0	99.86957830318028
26.0	99.84282513460188
27.0	99.82944855031268
28.0	99.82276025816807
29.0	99.79266294351737
30.0	99.77594221315587
31.0	99.75922148279437
32.0	99.74584489850517
33.0	99.73246831421596
34.0	99.72578002207136
35.0	99.71574758385447
36.0	99.69902685349297
37.0	99.69233856134836
38.0	99.67561783098685
39.0	99.66558539276996
40.0	99.66224124669766
41.0	99.66224124669766
42.0	99.65889710062535
43.0	99.65889710062535
44.0	99.65889710062535
45.0	99.65889710062535
46.0	99.65220880848075
47.0	99.59201417917934
48.0	99.56191686452864
49.0	99.53850784202254
50.0	99.51844296558873
51.0	99.47162492057653
