#Insert size (bp)	insert size
36.0	96.0
37.0	88.0
38.0	80.0
39.0	86.0
40.0	122.0
41.0	96.0
42.0	71.0
43.0	96.0
44.0	96.0
45.0	88.0
46.0	97.0
47.0	68.0
48.0	44.0
49.0	53.0
50.0	67.0
51.0	72.0
52.0	76.0
53.0	84.0
54.0	78.0
55.0	90.0
56.0	67.0
57.0	61.0
58.0	56.0
59.0	39.0
60.0	49.0
61.0	56.0
62.0	60.0
63.0	68.0
64.0	65.0
65.0	58.0
66.0	59.0
67.0	42.0
68.0	53.0
69.0	28.0
70.0	37.0
71.0	33.0
72.0	42.0
73.0	31.0
74.0	30.0
75.0	28.0
76.0	23.0
77.0	20.0
78.0	8.0
79.0	13.0
80.0	7.0
81.0	7.0
82.0	13.0
83.0	7.0
84.0	12.0
85.0	7.0
86.0	10.0
87.0	12.0
88.0	7.0
89.0	4.0
90.0	6.0
91.0	6.0
92.0	9.0
93.0	10.0
94.0	5.0
95.0	5.0
96.0	7.0
97.0	6.0
98.0	4.0
99.0	5.0
100.0	8.0
101.0	14.0
102.0	7.0
103.0	10.0
104.0	16.0
105.0	7.0
106.0	8.0
107.0	13.0
108.0	8.0
109.0	9.0
110.0	13.0
111.0	10.0
112.0	18.0
113.0	11.0
114.0	11.0
115.0	15.0
116.0	6.0
117.0	18.0
118.0	6.0
119.0	14.0
120.0	13.0
121.0	10.0
122.0	14.0
123.0	10.0
124.0	13.0
125.0	13.0
126.0	12.0
127.0	15.0
128.0	24.0
129.0	9.0
130.0	16.0
131.0	20.0
132.0	9.0
133.0	11.0
134.0	19.0
135.0	19.0
136.0	14.0
137.0	17.0
138.0	12.0
139.0	17.0
140.0	15.0
141.0	12.0
142.0	16.0
143.0	23.0
144.0	169.0
145.0	132.0
146.0	165.0
147.0	172.0
148.0	151.0
149.0	205.0
150.0	409.0
151.0	5334.0
152.0	8101.0
153.0	8208.0
154.0	8050.0
155.0	8124.0
156.0	8304.0
157.0	8296.0
158.0	8173.0
159.0	4551.0
160.0	4324.0
161.0	4298.0
162.0	4134.0
163.0	4019.0
164.0	3950.0
165.0	4058.0
166.0	4109.0
167.0	4180.0
168.0	4183.0
169.0	4181.0
170.0	4055.0
171.0	4000.0
172.0	3897.0
173.0	3786.0
174.0	3765.0
175.0	3751.0
176.0	3829.0
177.0	3862.0
178.0	3837.0
179.0	3823.0
180.0	3893.0
181.0	3817.0
182.0	3778.0
183.0	3669.0
184.0	3506.0
185.0	3516.0
186.0	3552.0
187.0	3591.0
188.0	3559.0
189.0	3629.0
190.0	3523.0
191.0	3548.0
192.0	3503.0
193.0	3419.0
194.0	3398.0
195.0	3290.0
196.0	3318.0
197.0	3263.0
198.0	3365.0
199.0	3295.0
200.0	3243.0
201.0	3325.0
202.0	3263.0
203.0	3184.0
204.0	3237.0
205.0	3040.0
206.0	3011.0
207.0	2979.0
208.0	3049.0
209.0	3100.0
210.0	3011.0
211.0	3053.0
212.0	2974.0
213.0	3053.0
214.0	2938.0
215.0	2823.0
216.0	2846.0
217.0	2782.0
218.0	2830.0
219.0	2756.0
220.0	2750.0
221.0	2792.0
222.0	2771.0
223.0	2726.0
224.0	2769.0
225.0	2601.0
226.0	2732.0
227.0	2552.0
228.0	2514.0
229.0	2556.0
230.0	2535.0
231.0	2529.0
232.0	2526.0
233.0	2486.0
234.0	2471.0
235.0	2459.0
236.0	2455.0
237.0	2310.0
238.0	2400.0
239.0	2304.0
240.0	2336.0
241.0	2368.0
242.0	2295.0
243.0	2332.0
244.0	2277.0
245.0	2289.0
246.0	2254.0
247.0	2189.0
248.0	2126.0
249.0	2102.0
250.0	2095.0
251.0	2111.0
252.0	2224.0
253.0	2107.0
254.0	2096.0
255.0	2076.0
256.0	2005.0
257.0	1979.0
258.0	1987.0
259.0	1945.0
260.0	1943.0
261.0	1883.0
262.0	1979.0
263.0	1903.0
264.0	1848.0
265.0	1901.0
266.0	1877.0
267.0	1835.0
268.0	1802.0
269.0	1800.0
270.0	1817.0
271.0	1712.0
272.0	1768.0
273.0	1709.0
274.0	1701.0
275.0	1669.0
276.0	1688.0
277.0	1641.0
278.0	1634.0
279.0	1595.0
280.0	1631.0
281.0	1568.0
282.0	1538.0
283.0	1560.0
284.0	1621.0
285.0	1563.0
286.0	1528.0
287.0	1526.0
288.0	1469.0
289.0	1405.0
290.0	1469.0
291.0	1403.0
292.0	1411.0
293.0	1363.0
294.0	1377.0
295.0	1409.0
296.0	1336.0
297.0	1323.0
298.0	1307.0
299.0	1235.0
300.0	1308.0
301.0	1194.0
302.0	1301.0
303.0	1212.0
304.0	1199.0
305.0	1138.0
306.0	1119.0
307.0	1136.0
308.0	1117.0
309.0	1159.0
310.0	1095.0
311.0	1077.0
312.0	1111.0
313.0	1074.0
314.0	1041.0
315.0	997.0
316.0	982.0
317.0	1022.0
318.0	952.0
319.0	996.0
320.0	920.0
321.0	872.0
322.0	875.0
323.0	858.0
324.0	896.0
325.0	850.0
326.0	854.0
327.0	827.0
328.0	810.0
329.0	802.0
330.0	754.0
331.0	743.0
332.0	771.0
333.0	737.0
334.0	685.0
335.0	674.0
336.0	705.0
337.0	666.0
338.0	667.0
339.0	608.0
340.0	648.0
341.0	574.0
342.0	603.0
343.0	585.0
344.0	552.0
345.0	552.0
346.0	539.0
347.0	522.0
348.0	538.0
349.0	507.0
350.0	440.0
351.0	487.0
352.0	450.0
353.0	452.0
354.0	436.0
355.0	408.0
356.0	419.0
357.0	383.0
358.0	403.0
359.0	376.0
360.0	344.0
361.0	338.0
362.0	332.0
363.0	320.0
364.0	311.0
365.0	285.0
366.0	268.0
367.0	276.0
368.0	251.0
369.0	240.0
370.0	219.0
371.0	206.0
372.0	202.0
373.0	196.0
374.0	163.0
375.0	178.0
376.0	157.0
377.0	155.0
378.0	142.0
379.0	127.0
380.0	128.0
381.0	104.0
382.0	124.0
383.0	119.0
384.0	113.0
385.0	101.0
386.0	90.0
387.0	91.0
388.0	84.0
389.0	58.0
390.0	70.0
391.0	87.0
392.0	63.0
393.0	58.0
394.0	72.0
395.0	66.0
396.0	60.0
397.0	48.0
398.0	53.0
399.0	51.0
400.0	42.0
401.0	40.0
402.0	41.0
403.0	37.0
404.0	32.0
405.0	35.0
406.0	34.0
407.0	30.0
408.0	24.0
409.0	27.0
410.0	22.0
411.0	24.0
412.0	26.0
413.0	20.0
414.0	23.0
415.0	33.0
416.0	27.0
417.0	33.0
418.0	33.0
419.0	20.0
420.0	27.0
421.0	23.0
422.0	32.0
423.0	25.0
424.0	28.0
425.0	22.0
426.0	34.0
427.0	23.0
428.0	24.0
429.0	30.0
430.0	24.0
431.0	18.0
432.0	22.0
433.0	27.0
434.0	26.0
435.0	22.0
436.0	18.0
437.0	24.0
438.0	26.0
439.0	17.0
440.0	20.0
441.0	18.0
442.0	14.0
443.0	20.0
444.0	13.0
445.0	17.0
446.0	15.0
447.0	22.0
448.0	23.0
449.0	28.0
450.0	28.0
451.0	17.0
452.0	19.0
453.0	16.0
454.0	13.0
455.0	17.0
456.0	14.0
457.0	19.0
458.0	11.0
459.0	22.0
460.0	13.0
461.0	16.0
462.0	14.0
463.0	13.0
464.0	19.0
465.0	15.0
466.0	12.0
467.0	12.0
468.0	13.0
469.0	20.0
470.0	8.0
471.0	15.0
472.0	8.0
473.0	18.0
474.0	12.0
475.0	6.0
476.0	14.0
477.0	14.0
478.0	15.0
479.0	14.0
480.0	12.0
481.0	15.0
482.0	16.0
483.0	13.0
484.0	16.0
485.0	13.0
486.0	12.0
487.0	13.0
488.0	8.0
489.0	11.0
490.0	7.0
491.0	11.0
492.0	6.0
493.0	8.0
494.0	6.0
495.0	11.0
496.0	5.0
497.0	18.0
498.0	8.0
499.0	10.0
500.0	8.0
501.0	11.0
502.0	9.0
503.0	8.0
504.0	6.0
505.0	8.0
506.0	8.0
507.0	5.0
508.0	11.0
509.0	6.0
510.0	8.0
511.0	13.0
512.0	7.0
513.0	7.0
514.0	9.0
515.0	8.0
516.0	5.0
