#Duplication rate	Coverage
1.0	741.0
2.0	662.0
3.0	586.0
4.0	545.0
5.0	497.0
6.0	423.0
7.0	410.0
8.0	332.0
9.0	332.0
10.0	321.0
11.0	331.0
12.0	333.0
13.0	306.0
14.0	289.0
15.0	297.0
16.0	244.0
17.0	229.0
18.0	228.0
19.0	233.0
20.0	215.0
21.0	228.0
22.0	211.0
23.0	194.0
24.0	201.0
25.0	178.0
26.0	194.0
27.0	167.0
28.0	183.0
29.0	182.0
30.0	174.0
31.0	175.0
32.0	149.0
33.0	159.0
34.0	138.0
35.0	156.0
36.0	141.0
37.0	133.0
38.0	158.0
39.0	120.0
40.0	120.0
41.0	131.0
42.0	130.0
43.0	123.0
44.0	111.0
45.0	112.0
46.0	116.0
47.0	105.0
48.0	94.0
49.0	103.0
50.0	16487.0
