#Coverage	Number of genomic locations
0.0	32.0
1.0	5.0
2.0	2.0
3.0	1.0
4.0	1.0
5.0	1.0
6.0	4.0
7.0	1.0
9.0	1.0
10.0	5.0
11.0	1.0
12.0	7.0
13.0	4.0
14.0	2.0
15.0	14.0
16.0	10.0
17.0	5.0
18.0	8.0
19.0	9.0
20.0	4.0
21.0	12.0
22.0	13.0
23.0	11.0
24.0	34.0
25.0	20.0
26.0	38.0
27.0	12.0
28.0	4.0
29.0	55.0
30.0	24.0
31.0	25.0
32.0	38.0
33.0	41.0
34.0	48.0
35.0	18.0
36.0	43.0
37.0	48.0
38.0	107.0
39.0	130.0
40.0	148.0
41.0	200.0
42.0	105.0
43.0	100.0
44.0	176.0
45.0	198.0
46.0	237.0
47.0	276.0
48.0	304.0
49.0	349.0
50.0	268.0
51.0	233.0
52.0	282.0
53.0	307.0
54.0	289.0
55.0	233.0
56.0	284.0
57.0	300.0
58.0	271.0
59.0	408.0
60.0	380.0
61.0	348.0
62.0	330.0
63.0	358.0
64.0	271.0
65.0	335.0
66.0	343.0
67.0	439.0
68.0	383.0
69.0	379.0
70.0	290.0
71.0	232.0
72.0	332.0
73.0	271.0
74.0	323.0
75.0	264.0
76.0	394.0
77.0	269.0
78.0	343.0
79.0	297.0
80.0	312.0
81.0	412.0
82.0	279.0
83.0	296.0
84.0	357.0
85.0	248.0
86.0	237.0
87.0	239.0
88.0	194.0
89.0	215.0
90.0	286.0
91.0	225.0
92.0	218.0
93.0	204.0
94.0	247.0
95.0	189.0
96.0	133.0
97.0	156.0
98.0	240.0
99.0	146.0
100.0	131.0
101.0	120.0
102.0	173.0
103.0	233.0
104.0	193.0
105.0	155.0
106.0	218.0
107.0	166.0
108.0	172.0
109.0	149.0
110.0	227.0
111.0	151.0
112.0	163.0
113.0	140.0
114.0	124.0
115.0	142.0
116.0	147.0
117.0	155.0
118.0	155.0
119.0	218.0
120.0	128.0
121.0	113.0
122.0	106.0
123.0	157.0
124.0	154.0
125.0	137.0
126.0	141.0
127.0	135.0
128.0	171.0
129.0	164.0
130.0	190.0
131.0	187.0
132.0	161.0
133.0	158.0
134.0	122.0
135.0	153.0
136.0	147.0
137.0	134.0
138.0	177.0
139.0	138.0
140.0	127.0
141.0	95.0
142.0	140.0
143.0	110.0
144.0	152.0
145.0	95.0
146.0	135.0
147.0	148.0
148.0	125.0
149.0	154.0
150.0	109.0
151.0	118.0
152.0	105.0
153.0	110.0
154.0	125.0
155.0	150.0
156.0	100.0
157.0	69.0
158.0	95.0
159.0	73.0
160.0	120.0
161.0	75.0
162.0	89.0
163.0	110.0
164.0	66.0
165.0	77.0
166.0	65.0
167.0	68.0
168.0	54.0
169.0	68.0
170.0	44.0
171.0	51.0
172.0	81.0
173.0	110.0
174.0	80.0
175.0	58.0
176.0	51.0
177.0	42.0
178.0	67.0
179.0	73.0
180.0	59.0
181.0	57.0
182.0	58.0
183.0	53.0
184.0	61.0
185.0	62.0
186.0	66.0
187.0	30.0
188.0	47.0
189.0	36.0
190.0	63.0
191.0	52.0
192.0	53.0
193.0	35.0
194.0	35.0
195.0	42.0
196.0	36.0
197.0	52.0
198.0	63.0
199.0	65.0
200.0	43.0
201.0	35.0
202.0	27.0
203.0	27.0
204.0	26.0
205.0	46.0
206.0	42.0
207.0	36.0
208.0	31.0
209.0	27.0
210.0	29.0
211.0	34.0
212.0	24.0
213.0	24.0
214.0	20.0
215.0	19.0
216.0	35.0
217.0	19.0
218.0	25.0
219.0	27.0
220.0	24.0
221.0	25.0
222.0	28.0
223.0	23.0
224.0	32.0
225.0	35.0
226.0	18.0
227.0	22.0
228.0	20.0
229.0	20.0
230.0	19.0
231.0	20.0
232.0	11.0
233.0	15.0
234.0	19.0
235.0	13.0
236.0	18.0
237.0	22.0
238.0	23.0
239.0	33.0
240.0	24.0
241.0	19.0
242.0	14.0
243.0	15.0
244.0	19.0
245.0	7.0
246.0	8.0
247.0	6.0
248.0	12.0
249.0	9.0
250.0	5.0
251.0	9.0
252.0	4.0
253.0	3.0
254.0	5.0
255.0	8.0
256.0	7.0
257.0	1.0
258.0	5.0
259.0	7.0
260.0	8.0
261.0	9.0
262.0	15.0
263.0	7.0
264.0	8.0
265.0	3.0
266.0	5.0
267.0	6.0
268.0	14.0
269.0	16.0
270.0	7.0
271.0	9.0
272.0	10.0
273.0	9.0
274.0	11.0
275.0	6.0
276.0	2.0
277.0	1.0
279.0	1.0
280.0	1.0
281.0	2.0
282.0	1.0
283.0	3.0
284.0	5.0
285.0	3.0
286.0	8.0
287.0	5.0
288.0	3.0
289.0	3.0
290.0	2.0
291.0	1.0
292.0	1.0
293.0	2.0
294.0	4.0
295.0	2.0
296.0	5.0
297.0	2.0
298.0	5.0
299.0	2.0
300.0	3.0
301.0	2.0
302.0	11.0
303.0	3.0
304.0	2.0
305.0	4.0
306.0	1.0
307.0	3.0
309.0	2.0
311.0	4.0
312.0	1.0
324.0	1.0
326.0	1.0
327.0	1.0
362.0	1.0
366.0	1.0
374.0	1.0
386.0	1.0
392.0	1.0
396.0	1.0
399.0	1.0
401.0	1.0
403.0	1.0
404.0	1.0
407.0	2.0
409.0	1.0
410.0	1.0
411.0	1.0
416.0	1.0
418.0	1.0
419.0	1.0
421.0	2.0
423.0	1.0
424.0	1.0
425.0	1.0
426.0	1.0
427.0	3.0
429.0	1.0
432.0	1.0
434.0	1.0
435.0	1.0
436.0	1.0
438.0	2.0
440.0	2.0
441.0	2.0
442.0	2.0
443.0	1.0
446.0	3.0
447.0	4.0
448.0	3.0
449.0	2.0
450.0	1.0
451.0	1.0
1198.0	1.0
1246.0	1.0
1297.0	1.0
1330.0	1.0
1346.0	1.0
1353.0	1.0
1407.0	2.0
1419.0	1.0
1424.0	1.0
1435.0	1.0
1467.0	1.0
1478.0	1.0
1480.0	1.0
1484.0	1.0
1498.0	2.0
1499.0	1.0
1505.0	1.0
1516.0	1.0
1523.0	1.0
1528.0	4.0
1529.0	1.0
1530.0	11.0
1531.0	8.0
