#Duplication rate	Coverage
1.0	2499.0
2.0	857.0
3.0	455.0
4.0	252.0
5.0	183.0
6.0	124.0
7.0	96.0
8.0	66.0
9.0	43.0
10.0	48.0
11.0	39.0
12.0	32.0
13.0	23.0
14.0	20.0
15.0	18.0
16.0	15.0
17.0	18.0
18.0	21.0
19.0	17.0
20.0	10.0
21.0	12.0
22.0	12.0
23.0	14.0
24.0	8.0
25.0	5.0
26.0	9.0
27.0	8.0
28.0	6.0
29.0	9.0
30.0	14.0
31.0	6.0
32.0	8.0
33.0	9.0
34.0	3.0
35.0	3.0
36.0	7.0
37.0	2.0
38.0	6.0
39.0	7.0
40.0	3.0
41.0	4.0
42.0	5.0
43.0	5.0
44.0	4.0
45.0	4.0
46.0	2.0
47.0	4.0
48.0	2.0
49.0	7.0
50.0	168.0
