#Coverage (X)	Coverage
1.0	99.77594221315587
2.0	99.77594221315587
3.0	99.10042470655118
4.0	98.56201718891081
5.0	97.30796241179814
6.0	97.16750827676152
7.0	96.64582148948266
8.0	95.21787111661037
9.0	93.8133297662442
10.0	92.71644985452964
11.0	91.63294652710431
12.0	89.91071129986958
13.0	88.98772698391465
14.0	88.34230679196068
15.0	87.70691903822359
16.0	86.73377253118416
17.0	85.28575728187808
18.0	83.73741765040297
19.0	82.30277898538608
20.0	81.23599638832225
21.0	79.57395579038894
22.0	78.90178242985654
23.0	77.46714376483965
24.0	76.34685483061901
25.0	74.64134033374579
26.0	73.51101896130824
27.0	70.70862455272047
28.0	67.7992174698191
29.0	65.34795839882287
30.0	63.07059492358627
31.0	59.79333177273184
32.0	57.23171588134971
33.0	54.874092900377896
34.0	53.01809183025115
35.0	51.33933050195633
36.0	50.22572985988029
37.0	48.45333244156106
38.0	46.70768819182023
39.0	45.11587466140522
40.0	43.23980871484468
41.0	41.62793030799587
42.0	38.77871785439589
43.0	36.982911413570555
44.0	35.297461793131134
45.0	33.92970604956025
46.0	32.765943216399705
47.0	30.796241179814743
48.0	28.244657726649507
49.0	26.856837106644832
50.0	25.345283081965036
51.0	23.85044978764674
