#Duplication rate	Coverage
1.0	3878.0
2.0	2373.0
3.0	1659.0
4.0	1332.0
5.0	1102.0
6.0	993.0
7.0	743.0
8.0	696.0
9.0	639.0
10.0	545.0
11.0	438.0
12.0	387.0
13.0	410.0
14.0	339.0
15.0	333.0
16.0	301.0
17.0	270.0
18.0	266.0
19.0	241.0
20.0	228.0
21.0	193.0
22.0	197.0
23.0	156.0
24.0	140.0
25.0	150.0
26.0	126.0
27.0	122.0
28.0	130.0
29.0	110.0
30.0	123.0
31.0	94.0
32.0	94.0
33.0	96.0
34.0	79.0
35.0	79.0
36.0	81.0
37.0	60.0
38.0	71.0
39.0	53.0
40.0	58.0
41.0	59.0
42.0	38.0
43.0	54.0
44.0	38.0
45.0	38.0
46.0	37.0
47.0	30.0
48.0	27.0
49.0	18.0
50.0	395.0
