#Duplication rate	Coverage
1.0	3461.0
2.0	2300.0
3.0	1583.0
4.0	1187.0
5.0	910.0
6.0	790.0
7.0	626.0
8.0	581.0
9.0	479.0
10.0	417.0
11.0	385.0
12.0	389.0
13.0	318.0
14.0	266.0
15.0	288.0
16.0	278.0
17.0	241.0
18.0	208.0
19.0	210.0
20.0	175.0
21.0	182.0
22.0	177.0
23.0	163.0
24.0	154.0
25.0	129.0
26.0	126.0
27.0	135.0
28.0	96.0
29.0	114.0
30.0	107.0
31.0	96.0
32.0	84.0
33.0	78.0
34.0	76.0
35.0	85.0
36.0	56.0
37.0	74.0
38.0	60.0
39.0	66.0
40.0	59.0
41.0	56.0
42.0	37.0
43.0	53.0
44.0	51.0
45.0	54.0
46.0	41.0
47.0	44.0
48.0	28.0
49.0	42.0
50.0	913.0
