#Duplication rate	Coverage
1.0	1431.0
2.0	1492.0
3.0	1234.0
4.0	1379.0
5.0	1106.0
6.0	1267.0
7.0	1086.0
8.0	1166.0
9.0	1019.0
10.0	1076.0
11.0	924.0
12.0	961.0
13.0	909.0
14.0	848.0
15.0	807.0
16.0	725.0
17.0	687.0
18.0	608.0
19.0	582.0
20.0	526.0
21.0	456.0
22.0	442.0
23.0	373.0
24.0	389.0
25.0	336.0
26.0	299.0
27.0	300.0
28.0	288.0
29.0	239.0
30.0	201.0
31.0	229.0
32.0	205.0
33.0	175.0
34.0	166.0
35.0	169.0
36.0	130.0
37.0	131.0
38.0	107.0
39.0	115.0
40.0	89.0
41.0	91.0
42.0	78.0
43.0	72.0
44.0	61.0
45.0	81.0
46.0	64.0
47.0	53.0
48.0	47.0
49.0	51.0
50.0	1615.0
