#Duplication rate	Coverage
1.0	3711.0
2.0	2341.0
3.0	1392.0
4.0	1119.0
5.0	874.0
6.0	736.0
7.0	540.0
8.0	501.0
9.0	430.0
10.0	410.0
11.0	336.0
12.0	294.0
13.0	262.0
14.0	215.0
15.0	212.0
16.0	180.0
17.0	181.0
18.0	154.0
19.0	155.0
20.0	142.0
21.0	131.0
22.0	108.0
23.0	95.0
24.0	92.0
25.0	75.0
26.0	98.0
27.0	70.0
28.0	76.0
29.0	65.0
30.0	63.0
31.0	50.0
32.0	57.0
33.0	63.0
34.0	46.0
35.0	54.0
36.0	40.0
37.0	32.0
38.0	31.0
39.0	14.0
40.0	45.0
41.0	22.0
42.0	33.0
43.0	24.0
44.0	28.0
45.0	25.0
46.0	21.0
47.0	17.0
48.0	16.0
49.0	11.0
50.0	277.0
