#Duplication rate	Coverage
1.0	682.0
2.0	623.0
3.0	550.0
4.0	534.0
5.0	437.0
6.0	398.0
7.0	403.0
8.0	366.0
9.0	354.0
10.0	370.0
11.0	373.0
12.0	291.0
13.0	277.0
14.0	284.0
15.0	268.0
16.0	250.0
17.0	241.0
18.0	231.0
19.0	205.0
20.0	218.0
21.0	218.0
22.0	196.0
23.0	194.0
24.0	196.0
25.0	202.0
26.0	148.0
27.0	202.0
28.0	125.0
29.0	171.0
30.0	177.0
31.0	156.0
32.0	155.0
33.0	158.0
34.0	165.0
35.0	157.0
36.0	145.0
37.0	137.0
38.0	132.0
39.0	123.0
40.0	109.0
41.0	134.0
42.0	132.0
43.0	133.0
44.0	116.0
45.0	117.0
46.0	126.0
47.0	128.0
48.0	88.0
49.0	98.0
50.0	16898.0
