#Duplication rate	Coverage
1.0	4625.0
2.0	2534.0
3.0	1631.0
4.0	1119.0
5.0	876.0
6.0	661.0
7.0	529.0
8.0	467.0
9.0	381.0
10.0	358.0
11.0	270.0
12.0	239.0
13.0	207.0
14.0	187.0
15.0	161.0
16.0	158.0
17.0	125.0
18.0	115.0
19.0	103.0
20.0	106.0
21.0	75.0
22.0	69.0
23.0	84.0
24.0	70.0
25.0	66.0
26.0	57.0
27.0	55.0
28.0	50.0
29.0	48.0
30.0	39.0
31.0	42.0
32.0	34.0
33.0	33.0
34.0	26.0
35.0	37.0
36.0	35.0
37.0	28.0
38.0	33.0
39.0	26.0
40.0	18.0
41.0	26.0
42.0	22.0
43.0	29.0
44.0	11.0
45.0	12.0
46.0	17.0
47.0	24.0
48.0	13.0
49.0	12.0
50.0	566.0
