#Duplication rate	Coverage
1.0	4360.0
2.0	2517.0
3.0	1669.0
4.0	1224.0
5.0	912.0
6.0	733.0
7.0	606.0
8.0	516.0
9.0	409.0
10.0	367.0
11.0	331.0
12.0	273.0
13.0	249.0
14.0	232.0
15.0	198.0
16.0	171.0
17.0	156.0
18.0	139.0
19.0	135.0
20.0	119.0
21.0	86.0
22.0	109.0
23.0	84.0
24.0	83.0
25.0	69.0
26.0	74.0
27.0	63.0
28.0	70.0
29.0	57.0
30.0	36.0
31.0	37.0
32.0	44.0
33.0	42.0
34.0	47.0
35.0	48.0
36.0	24.0
37.0	34.0
38.0	31.0
39.0	17.0
40.0	22.0
41.0	18.0
42.0	20.0
43.0	20.0
44.0	17.0
45.0	19.0
46.0	10.0
47.0	20.0
48.0	7.0
49.0	10.0
50.0	205.0
