#Coverage	Number of genomic locations
0.0	39.0
3.0	92.0
4.0	1.0
5.0	46.0
6.0	41.0
7.0	48.0
8.0	61.0
9.0	98.0
10.0	85.0
11.0	94.0
12.0	157.0
13.0	235.0
14.0	306.0
15.0	281.0
16.0	319.0
17.0	198.0
18.0	194.0
19.0	126.0
20.0	168.0
21.0	211.0
22.0	188.0
23.0	282.0
24.0	263.0
25.0	423.0
26.0	380.0
27.0	495.0
28.0	315.0
29.0	274.0
30.0	429.0
31.0	305.0
32.0	371.0
33.0	252.0
34.0	232.0
35.0	415.0
36.0	300.0
37.0	263.0
38.0	418.0
39.0	414.0
40.0	287.0
41.0	416.0
42.0	429.0
43.0	489.0
44.0	488.0
45.0	499.0
46.0	518.0
47.0	464.0
48.0	391.0
49.0	276.0
50.0	277.0
51.0	382.0
52.0	406.0
53.0	447.0
54.0	601.0
55.0	350.0
56.0	411.0
57.0	366.0
58.0	413.0
59.0	375.0
60.0	379.0
61.0	304.0
62.0	283.0
63.0	261.0
64.0	280.0
65.0	328.0
66.0	365.0
67.0	355.0
68.0	357.0
69.0	278.0
70.0	260.0
71.0	181.0
72.0	276.0
73.0	257.0
74.0	215.0
75.0	120.0
76.0	217.0
77.0	217.0
78.0	212.0
79.0	255.0
80.0	249.0
81.0	225.0
82.0	147.0
83.0	151.0
84.0	137.0
85.0	121.0
86.0	182.0
87.0	124.0
88.0	115.0
89.0	114.0
90.0	121.0
91.0	164.0
92.0	137.0
93.0	216.0
94.0	177.0
95.0	112.0
96.0	161.0
97.0	124.0
98.0	68.0
99.0	85.0
100.0	87.0
101.0	71.0
102.0	102.0
103.0	57.0
104.0	77.0
105.0	107.0
106.0	109.0
107.0	141.0
108.0	93.0
109.0	134.0
110.0	166.0
111.0	133.0
112.0	128.0
113.0	102.0
114.0	109.0
115.0	71.0
116.0	46.0
117.0	50.0
118.0	31.0
119.0	27.0
120.0	52.0
121.0	27.0
122.0	29.0
123.0	21.0
124.0	77.0
125.0	63.0
126.0	44.0
127.0	47.0
128.0	32.0
129.0	21.0
130.0	40.0
131.0	31.0
132.0	48.0
133.0	40.0
134.0	82.0
135.0	77.0
136.0	97.0
137.0	42.0
138.0	85.0
139.0	42.0
140.0	50.0
141.0	35.0
142.0	31.0
143.0	37.0
144.0	30.0
145.0	20.0
146.0	46.0
147.0	12.0
148.0	3.0
149.0	2.0
150.0	5.0
151.0	6.0
152.0	3.0
153.0	13.0
154.0	15.0
155.0	10.0
156.0	12.0
157.0	6.0
158.0	14.0
159.0	16.0
160.0	8.0
161.0	13.0
162.0	18.0
163.0	32.0
164.0	7.0
165.0	6.0
166.0	13.0
167.0	13.0
168.0	19.0
169.0	9.0
170.0	17.0
171.0	35.0
172.0	19.0
173.0	24.0
174.0	12.0
175.0	8.0
176.0	13.0
177.0	6.0
178.0	17.0
179.0	12.0
180.0	29.0
181.0	11.0
