#Insert size (bp)	insert size
108.0	2.0
118.0	1.0
121.0	3.0
123.0	3.0
164.0	1.0
190.0	1.0
206.0	1.0
247.0	2.0
248.0	4.0
253.0	2.0
271.0	1.0
279.0	1.0
282.0	9.0
291.0	2.0
294.0	1.0
295.0	1.0
296.0	2.0
298.0	2.0
299.0	1.0
300.0	2.0
301.0	4.0
302.0	8.0
304.0	1.0
305.0	1.0
306.0	3.0
307.0	1.0
308.0	1.0
309.0	1.0
310.0	3.0
313.0	3.0
314.0	2.0
315.0	1.0
316.0	2.0
318.0	4.0
319.0	3.0
320.0	3.0
321.0	2.0
322.0	3.0
323.0	1.0
324.0	4.0
327.0	1.0
328.0	2.0
329.0	4.0
330.0	4.0
331.0	3.0
332.0	4.0
333.0	1.0
334.0	2.0
335.0	2.0
336.0	2.0
337.0	4.0
338.0	5.0
339.0	3.0
340.0	6.0
341.0	8.0
342.0	6.0
343.0	10.0
344.0	7.0
345.0	10.0
346.0	5.0
347.0	16.0
348.0	11.0
349.0	8.0
350.0	12.0
351.0	12.0
352.0	11.0
353.0	16.0
354.0	10.0
355.0	13.0
356.0	11.0
357.0	19.0
358.0	12.0
359.0	15.0
360.0	19.0
361.0	11.0
362.0	16.0
363.0	17.0
364.0	14.0
365.0	15.0
366.0	11.0
367.0	13.0
368.0	14.0
369.0	16.0
370.0	17.0
371.0	23.0
372.0	28.0
373.0	24.0
374.0	27.0
375.0	40.0
376.0	43.0
377.0	62.0
378.0	68.0
379.0	73.0
380.0	70.0
381.0	63.0
382.0	59.0
383.0	56.0
384.0	61.0
385.0	60.0
386.0	58.0
387.0	59.0
388.0	57.0
389.0	67.0
390.0	62.0
391.0	51.0
392.0	54.0
393.0	47.0
394.0	37.0
395.0	32.0
396.0	24.0
397.0	27.0
398.0	27.0
399.0	26.0
400.0	22.0
401.0	24.0
402.0	19.0
403.0	16.0
404.0	19.0
405.0	11.0
406.0	15.0
407.0	13.0
408.0	14.0
409.0	15.0
410.0	11.0
411.0	12.0
412.0	11.0
413.0	8.0
414.0	11.0
415.0	10.0
416.0	10.0
417.0	6.0
418.0	6.0
419.0	1.0
420.0	2.0
430.0	1.0
456.0	1.0
520.0	1.0
523.0	1.0
550.0	1.0
588.0	1.0
607.0	1.0
610.0	2.0
620.0	1.0
624.0	2.0
626.0	1.0
627.0	1.0
634.0	1.0
643.0	1.0
654.0	1.0
655.0	1.0
659.0	1.0
662.0	1.0
669.0	1.0
678.0	2.0
679.0	2.0
680.0	1.0
683.0	1.0
685.0	2.0
688.0	1.0
689.0	1.0
690.0	1.0
692.0	1.0
693.0	2.0
694.0	2.0
695.0	1.0
696.0	2.0
697.0	2.0
698.0	2.0
699.0	1.0
700.0	1.0
701.0	3.0
705.0	1.0
708.0	1.0
709.0	1.0
712.0	1.0
714.0	2.0
715.0	1.0
716.0	1.0
725.0	3.0
727.0	1.0
728.0	1.0
752.0	1.0
761.0	1.0
762.0	1.0
