#Duplication rate	Coverage
1.0	4152.0
2.0	2388.0
3.0	1686.0
4.0	1338.0
5.0	1038.0
6.0	853.0
7.0	713.0
8.0	632.0
9.0	501.0
10.0	486.0
11.0	393.0
12.0	356.0
13.0	312.0
14.0	299.0
15.0	286.0
16.0	216.0
17.0	222.0
18.0	188.0
19.0	165.0
20.0	176.0
21.0	151.0
22.0	127.0
23.0	103.0
24.0	115.0
25.0	109.0
26.0	109.0
27.0	117.0
28.0	100.0
29.0	84.0
30.0	75.0
31.0	88.0
32.0	72.0
33.0	60.0
34.0	77.0
35.0	54.0
36.0	57.0
37.0	61.0
38.0	59.0
39.0	53.0
40.0	48.0
41.0	39.0
42.0	41.0
43.0	46.0
44.0	36.0
45.0	40.0
46.0	31.0
47.0	33.0
48.0	34.0
49.0	24.0
50.0	909.0
