#Duplication rate	Coverage
1.0	2159.0
2.0	2058.0
3.0	1313.0
4.0	1459.0
5.0	1077.0
6.0	1193.0
7.0	960.0
8.0	950.0
9.0	814.0
10.0	767.0
11.0	725.0
12.0	658.0
13.0	616.0
14.0	584.0
15.0	492.0
16.0	448.0
17.0	419.0
18.0	378.0
19.0	318.0
20.0	324.0
21.0	282.0
22.0	268.0
23.0	232.0
24.0	208.0
25.0	212.0
26.0	191.0
27.0	170.0
28.0	180.0
29.0	146.0
30.0	137.0
31.0	141.0
32.0	124.0
33.0	131.0
34.0	103.0
35.0	106.0
36.0	80.0
37.0	85.0
38.0	85.0
39.0	70.0
40.0	60.0
41.0	77.0
42.0	53.0
43.0	47.0
44.0	54.0
45.0	48.0
46.0	50.0
47.0	48.0
48.0	53.0
49.0	42.0
50.0	1305.0
