#Duplication rate	Coverage
1.0	4488.0
2.0	2315.0
3.0	1474.0
4.0	1104.0
5.0	821.0
6.0	648.0
7.0	485.0
8.0	382.0
9.0	327.0
10.0	262.0
11.0	233.0
12.0	175.0
13.0	179.0
14.0	142.0
15.0	120.0
16.0	111.0
17.0	97.0
18.0	92.0
19.0	88.0
20.0	72.0
21.0	72.0
22.0	93.0
23.0	73.0
24.0	60.0
25.0	63.0
26.0	70.0
27.0	43.0
28.0	56.0
29.0	36.0
30.0	46.0
31.0	47.0
32.0	35.0
33.0	46.0
34.0	31.0
35.0	47.0
36.0	37.0
37.0	24.0
38.0	24.0
39.0	31.0
40.0	33.0
41.0	20.0
42.0	27.0
43.0	19.0
44.0	21.0
45.0	19.0
46.0	16.0
47.0	23.0
48.0	21.0
49.0	19.0
50.0	994.0
