#Duplication rate	Coverage
1.0	467.0
2.0	347.0
3.0	191.0
4.0	168.0
5.0	102.0
6.0	117.0
7.0	82.0
8.0	82.0
9.0	58.0
10.0	52.0
11.0	49.0
12.0	40.0
13.0	37.0
14.0	29.0
15.0	36.0
16.0	24.0
17.0	19.0
18.0	20.0
19.0	24.0
20.0	28.0
21.0	26.0
22.0	14.0
23.0	19.0
24.0	21.0
25.0	11.0
26.0	13.0
27.0	16.0
28.0	15.0
29.0	12.0
30.0	13.0
31.0	8.0
32.0	12.0
33.0	10.0
34.0	7.0
35.0	11.0
36.0	11.0
37.0	2.0
38.0	3.0
39.0	10.0
40.0	7.0
41.0	4.0
42.0	6.0
43.0	0.0
44.0	3.0
45.0	6.0
46.0	3.0
47.0	3.0
48.0	4.0
49.0	2.0
50.0	68.0
