#Coverage	Number of genomic locations
0.0	9.0
2.0	17.0
3.0	3.0
8.0	2.0
9.0	3.0
10.0	26.0
11.0	36.0
13.0	1.0
16.0	1.0
17.0	9.0
18.0	6.0
22.0	3.0
23.0	5.0
26.0	4.0
27.0	8.0
28.0	3.0
32.0	1.0
33.0	2.0
34.0	1.0
35.0	6.0
36.0	1.0
37.0	2.0
38.0	1.0
39.0	1.0
42.0	4.0
44.0	2.0
46.0	2.0
47.0	2.0
49.0	3.0
50.0	1.0
55.0	2.0
70.0	1.0
75.0	2.0
77.0	1.0
79.0	10.0
80.0	1.0
81.0	4.0
82.0	10.0
83.0	11.0
84.0	10.0
85.0	15.0
86.0	10.0
87.0	6.0
88.0	2.0
89.0	5.0
90.0	4.0
91.0	3.0
93.0	5.0
94.0	1.0
95.0	1.0
96.0	2.0
99.0	2.0
100.0	2.0
101.0	1.0
102.0	6.0
103.0	3.0
104.0	4.0
106.0	7.0
107.0	5.0
108.0	3.0
109.0	5.0
110.0	2.0
111.0	6.0
112.0	3.0
113.0	5.0
115.0	2.0
116.0	1.0
117.0	2.0
118.0	5.0
119.0	2.0
121.0	1.0
122.0	4.0
123.0	4.0
124.0	7.0
125.0	3.0
126.0	1.0
127.0	3.0
128.0	1.0
129.0	3.0
130.0	4.0
131.0	2.0
132.0	1.0
133.0	3.0
134.0	8.0
135.0	8.0
136.0	4.0
137.0	6.0
138.0	9.0
139.0	9.0
140.0	3.0
141.0	8.0
142.0	7.0
143.0	8.0
144.0	11.0
145.0	13.0
146.0	15.0
147.0	20.0
148.0	7.0
149.0	15.0
150.0	7.0
151.0	5.0
152.0	6.0
153.0	4.0
154.0	6.0
155.0	6.0
156.0	7.0
157.0	6.0
158.0	6.0
159.0	6.0
160.0	15.0
161.0	10.0
162.0	3.0
163.0	6.0
164.0	9.0
165.0	6.0
166.0	3.0
167.0	2.0
168.0	7.0
169.0	5.0
170.0	7.0
171.0	6.0
172.0	9.0
173.0	8.0
174.0	5.0
175.0	5.0
176.0	6.0
177.0	5.0
178.0	3.0
179.0	3.0
180.0	6.0
181.0	5.0
182.0	8.0
183.0	5.0
184.0	6.0
185.0	4.0
186.0	4.0
187.0	1.0
188.0	1.0
189.0	1.0
190.0	3.0
191.0	5.0
192.0	5.0
193.0	7.0
194.0	4.0
195.0	3.0
196.0	4.0
197.0	4.0
198.0	1.0
199.0	2.0
200.0	2.0
201.0	7.0
202.0	6.0
203.0	7.0
204.0	6.0
205.0	7.0
206.0	2.0
207.0	3.0
208.0	6.0
209.0	6.0
210.0	8.0
211.0	9.0
212.0	5.0
213.0	14.0
214.0	7.0
215.0	8.0
216.0	11.0
217.0	17.0
218.0	16.0
219.0	15.0
220.0	10.0
221.0	7.0
222.0	13.0
223.0	8.0
224.0	4.0
225.0	6.0
226.0	8.0
227.0	11.0
228.0	19.0
229.0	8.0
230.0	5.0
231.0	13.0
232.0	12.0
233.0	11.0
234.0	7.0
235.0	7.0
236.0	9.0
237.0	10.0
238.0	6.0
239.0	7.0
240.0	8.0
241.0	3.0
242.0	12.0
243.0	10.0
244.0	6.0
245.0	20.0
246.0	7.0
247.0	12.0
248.0	11.0
249.0	10.0
250.0	11.0
251.0	3.0
252.0	5.0
253.0	9.0
254.0	5.0
255.0	3.0
256.0	7.0
257.0	3.0
258.0	4.0
259.0	3.0
260.0	8.0
261.0	2.0
262.0	3.0
263.0	9.0
264.0	5.0
265.0	6.0
266.0	7.0
267.0	3.0
268.0	5.0
269.0	7.0
270.0	6.0
271.0	5.0
272.0	3.0
273.0	7.0
274.0	10.0
275.0	4.0
276.0	10.0
277.0	8.0
278.0	6.0
279.0	6.0
280.0	6.0
281.0	9.0
282.0	6.0
283.0	14.0
284.0	6.0
285.0	7.0
286.0	7.0
287.0	3.0
288.0	3.0
289.0	8.0
290.0	5.0
291.0	3.0
292.0	1.0
293.0	2.0
294.0	7.0
295.0	1.0
296.0	1.0
297.0	6.0
298.0	4.0
299.0	6.0
300.0	2.0
301.0	1.0
302.0	3.0
304.0	10.0
305.0	9.0
306.0	5.0
307.0	2.0
308.0	1.0
309.0	5.0
310.0	6.0
311.0	6.0
312.0	6.0
313.0	3.0
314.0	6.0
315.0	4.0
316.0	5.0
317.0	6.0
318.0	5.0
319.0	2.0
320.0	7.0
321.0	6.0
322.0	9.0
323.0	3.0
324.0	2.0
325.0	2.0
326.0	4.0
327.0	4.0
328.0	4.0
329.0	3.0
330.0	5.0
332.0	1.0
333.0	5.0
334.0	3.0
335.0	7.0
336.0	3.0
337.0	4.0
338.0	1.0
339.0	1.0
340.0	3.0
341.0	5.0
342.0	3.0
343.0	2.0
344.0	8.0
345.0	2.0
346.0	2.0
347.0	3.0
348.0	2.0
349.0	3.0
350.0	2.0
352.0	5.0
353.0	3.0
354.0	5.0
355.0	3.0
356.0	3.0
357.0	3.0
358.0	6.0
359.0	1.0
360.0	3.0
361.0	3.0
362.0	2.0
363.0	3.0
364.0	1.0
365.0	2.0
366.0	1.0
367.0	5.0
368.0	2.0
369.0	3.0
370.0	4.0
371.0	3.0
372.0	5.0
373.0	3.0
374.0	1.0
375.0	1.0
376.0	2.0
377.0	3.0
378.0	3.0
379.0	4.0
380.0	3.0
381.0	2.0
382.0	8.0
383.0	2.0
384.0	3.0
385.0	4.0
386.0	9.0
387.0	7.0
388.0	5.0
389.0	4.0
390.0	3.0
391.0	2.0
392.0	1.0
393.0	1.0
394.0	1.0
395.0	3.0
396.0	1.0
397.0	1.0
398.0	1.0
399.0	3.0
400.0	3.0
401.0	1.0
402.0	2.0
403.0	2.0
404.0	2.0
405.0	3.0
406.0	5.0
407.0	5.0
408.0	4.0
409.0	4.0
410.0	2.0
411.0	1.0
412.0	1.0
413.0	3.0
414.0	4.0
416.0	7.0
417.0	2.0
418.0	4.0
419.0	4.0
420.0	5.0
421.0	1.0
422.0	1.0
423.0	3.0
424.0	7.0
425.0	2.0
426.0	2.0
427.0	2.0
428.0	4.0
429.0	6.0
430.0	3.0
431.0	3.0
432.0	5.0
433.0	2.0
434.0	7.0
435.0	3.0
436.0	5.0
437.0	13.0
438.0	7.0
439.0	6.0
440.0	8.0
441.0	10.0
442.0	7.0
443.0	12.0
444.0	7.0
445.0	7.0
446.0	17.0
447.0	13.0
448.0	7.0
449.0	13.0
450.0	9.0
451.0	14.0
452.0	15.0
453.0	9.0
454.0	9.0
455.0	12.0
456.0	6.0
457.0	14.0
458.0	7.0
459.0	12.0
460.0	8.0
