#Duplication rate	Coverage
1.0	4455.0
2.0	2369.0
3.0	1533.0
4.0	1142.0
5.0	897.0
6.0	687.0
7.0	572.0
8.0	529.0
9.0	464.0
10.0	368.0
11.0	365.0
12.0	277.0
13.0	276.0
14.0	240.0
15.0	224.0
16.0	184.0
17.0	172.0
18.0	172.0
19.0	160.0
20.0	166.0
21.0	127.0
22.0	124.0
23.0	113.0
24.0	114.0
25.0	120.0
26.0	90.0
27.0	88.0
28.0	101.0
29.0	80.0
30.0	67.0
31.0	70.0
32.0	58.0
33.0	51.0
34.0	57.0
35.0	53.0
36.0	52.0
37.0	48.0
38.0	57.0
39.0	70.0
40.0	40.0
41.0	39.0
42.0	37.0
43.0	41.0
44.0	37.0
45.0	40.0
46.0	44.0
47.0	34.0
48.0	31.0
49.0	42.0
50.0	1102.0
