#Coverage	Number of genomic locations
0.0	192.0
1.0	268.0
2.0	437.0
3.0	767.0
4.0	1103.0
5.0	581.0
6.0	977.0
7.0	836.0
8.0	1039.0
9.0	1989.0
10.0	1356.0
11.0	1586.0
12.0	1126.0
13.0	1342.0
14.0	1460.0
15.0	1334.0
16.0	1427.0
17.0	1292.0
18.0	1039.0
19.0	736.0
20.0	882.0
21.0	787.0
22.0	614.0
23.0	711.0
24.0	491.0
25.0	800.0
26.0	732.0
27.0	594.0
28.0	379.0
29.0	514.0
30.0	344.0
31.0	329.0
32.0	310.0
33.0	248.0
34.0	220.0
35.0	250.0
36.0	144.0
37.0	50.0
38.0	70.0
39.0	37.0
40.0	10.0
41.0	29.0
42.0	32.0
43.0	42.0
44.0	40.0
45.0	23.0
46.0	38.0
47.0	42.0
48.0	49.0
49.0	44.0
50.0	64.0
51.0	38.0
52.0	12.0
53.0	2.0
177.0	5.0
178.0	1.0
181.0	1.0
186.0	7.0
187.0	10.0
189.0	21.0
