#Coverage (X)	Coverage
1.0	99.899675617831
2.0	99.899675617831
3.0	99.66558539276996
4.0	99.15058689763569
5.0	98.77604253753805
6.0	98.35802427850048
7.0	97.78951944620941
8.0	97.14075510818313
9.0	96.63244490519345
10.0	96.45854930943383
11.0	96.24117981473431
12.0	96.03718690432397
13.0	95.90676520750426
14.0	95.83653813998595
15.0	95.75627863425075
16.0	95.65261010600943
17.0	95.55897401598502
18.0	95.492091094539
19.0	95.4151757348761
20.0	95.28475403805638
21.0	95.23793599304418
22.0	95.17439721767047
23.0	95.09748185800755
24.0	94.99381332976624
25.0	94.83329431829583
26.0	94.7095609136207
27.0	94.6025482393071
28.0	94.44537337390898
29.0	94.39186703675216
30.0	94.35173728388456
31.0	94.24138046349864
32.0	94.08754974417283
33.0	93.98722536200381
34.0	93.9203424405578
35.0	93.84008293482259
36.0	93.79326488981039
37.0	93.69294050764137
38.0	93.57923954118316
39.0	93.43878540614654
40.0	93.19800688894091
41.0	92.90706618065077
42.0	92.62281376450524
43.0	92.442229876601
44.0	92.30511988763669
45.0	92.05430893221416
46.0	91.82690699929773
47.0	91.6596996956827
48.0	91.43229776276628
49.0	91.15473363876534
50.0	90.89054609905361
51.0	90.67317660435408
