#Duplication rate	Coverage
1.0	2526.0
2.0	1789.0
3.0	1036.0
4.0	893.0
5.0	607.0
6.0	584.0
7.0	422.0
8.0	421.0
9.0	368.0
10.0	354.0
11.0	274.0
12.0	269.0
13.0	240.0
14.0	206.0
15.0	203.0
16.0	232.0
17.0	159.0
18.0	167.0
19.0	156.0
20.0	149.0
21.0	135.0
22.0	147.0
23.0	124.0
24.0	108.0
25.0	102.0
26.0	95.0
27.0	101.0
28.0	124.0
29.0	104.0
30.0	68.0
31.0	101.0
32.0	82.0
33.0	87.0
34.0	67.0
35.0	82.0
36.0	80.0
37.0	65.0
38.0	72.0
39.0	59.0
40.0	61.0
41.0	47.0
42.0	42.0
43.0	51.0
44.0	56.0
45.0	66.0
46.0	43.0
47.0	48.0
48.0	39.0
49.0	38.0
50.0	1273.0
