#GC Content (%)	Sample
1.0	2.0597322348094748E-4
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	2.0597322348094748E-4
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	4.1194644696189496E-4
26.0	0.0014418125643666322
27.0	0.0022657054582904223
28.0	0.003089598352214213
29.0	0.005973223480947477
30.0	0.01153450051493306
31.0	0.019361483007209062
32.0	0.03460350154479918
33.0	0.05087538619979402
34.0	0.07044284243048404
35.0	0.08341915550978372
36.0	0.0933058702368692
37.0	0.10360453141091658
38.0	0.09433573635427393
39.0	0.07559217301750772
40.0	0.0737384140061792
41.0	0.0654994850669413
42.0	0.05169927909371782
43.0	0.0368692070030896
44.0	0.019361483007209062
45.0	0.019361483007209062
46.0	0.022039134912461376
47.0	0.018331616889804326
48.0	0.010916580844490216
49.0	0.007826982492276004
50.0	0.007826982492276004
51.0	0.007415036045314108
52.0	0.004943357363542739
53.0	0.002883625128733265
54.0	2.0597322348094748E-4
55.0	0.0
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	2.0597322348094748E-4
64.0	0.0
65.0	0.0
66.0	0.0
67.0	2.0597322348094748E-4
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
