#Duplication rate	Coverage
1.0	113.0
2.0	113.0
3.0	136.0
4.0	142.0
5.0	139.0
6.0	153.0
7.0	155.0
8.0	137.0
9.0	147.0
10.0	151.0
11.0	147.0
12.0	148.0
13.0	146.0
14.0	131.0
15.0	144.0
16.0	132.0
17.0	129.0
18.0	139.0
19.0	120.0
20.0	134.0
21.0	134.0
22.0	130.0
23.0	113.0
24.0	146.0
25.0	114.0
26.0	117.0
27.0	128.0
28.0	119.0
29.0	138.0
30.0	114.0
31.0	127.0
32.0	120.0
33.0	123.0
34.0	118.0
35.0	124.0
36.0	112.0
37.0	108.0
38.0	96.0
39.0	124.0
40.0	119.0
41.0	108.0
42.0	92.0
43.0	90.0
44.0	109.0
45.0	103.0
46.0	100.0
47.0	96.0
48.0	98.0
49.0	105.0
50.0	23711.0
