#Duplication rate	Coverage
1.0	1461.0
2.0	1351.0
3.0	1165.0
4.0	1070.0
5.0	1009.0
6.0	870.0
7.0	744.0
8.0	691.0
9.0	717.0
10.0	643.0
11.0	572.0
12.0	540.0
13.0	482.0
14.0	511.0
15.0	507.0
16.0	423.0
17.0	405.0
18.0	407.0
19.0	407.0
20.0	385.0
21.0	296.0
22.0	320.0
23.0	293.0
24.0	287.0
25.0	277.0
26.0	268.0
27.0	276.0
28.0	281.0
29.0	229.0
30.0	207.0
31.0	211.0
32.0	216.0
33.0	212.0
34.0	208.0
35.0	195.0
36.0	171.0
37.0	180.0
38.0	172.0
39.0	201.0
40.0	174.0
41.0	148.0
42.0	165.0
43.0	139.0
44.0	145.0
45.0	144.0
46.0	152.0
47.0	137.0
48.0	131.0
49.0	141.0
50.0	8481.0
