#Duplication rate	Coverage
1.0	4466.0
2.0	1779.0
3.0	845.0
4.0	519.0
5.0	365.0
6.0	264.0
7.0	207.0
8.0	177.0
9.0	108.0
10.0	92.0
11.0	91.0
12.0	65.0
13.0	48.0
14.0	46.0
15.0	39.0
16.0	27.0
17.0	27.0
18.0	9.0
19.0	14.0
20.0	20.0
21.0	12.0
22.0	15.0
23.0	14.0
24.0	15.0
25.0	12.0
26.0	13.0
27.0	10.0
28.0	10.0
29.0	8.0
30.0	11.0
31.0	5.0
32.0	4.0
33.0	7.0
34.0	3.0
35.0	2.0
36.0	3.0
37.0	2.0
38.0	6.0
39.0	4.0
40.0	2.0
41.0	6.0
42.0	5.0
43.0	4.0
44.0	2.0
45.0	2.0
46.0	2.0
47.0	1.0
48.0	0.0
49.0	1.0
50.0	83.0
