#Duplication rate	Coverage
1.0	3410.0
2.0	2521.0
3.0	1947.0
4.0	1501.0
5.0	1253.0
6.0	1009.0
7.0	860.0
8.0	740.0
9.0	682.0
10.0	575.0
11.0	620.0
12.0	498.0
13.0	421.0
14.0	424.0
15.0	398.0
16.0	342.0
17.0	347.0
18.0	285.0
19.0	282.0
20.0	305.0
21.0	283.0
22.0	238.0
23.0	220.0
24.0	204.0
25.0	192.0
26.0	193.0
27.0	171.0
28.0	175.0
29.0	164.0
30.0	154.0
31.0	152.0
32.0	123.0
33.0	126.0
34.0	102.0
35.0	112.0
36.0	115.0
37.0	112.0
38.0	117.0
39.0	108.0
40.0	86.0
41.0	96.0
42.0	85.0
43.0	89.0
44.0	93.0
45.0	98.0
46.0	80.0
47.0	64.0
48.0	82.0
49.0	61.0
50.0	3028.0
