#Coverage	Number of genomic locations
0.0	2.0
2.0	2.0
3.0	6.0
4.0	1.0
5.0	6.0
7.0	4.0
8.0	2.0
9.0	2.0
10.0	2.0
12.0	5.0
13.0	11.0
14.0	11.0
15.0	6.0
16.0	4.0
17.0	5.0
18.0	14.0
19.0	1.0
20.0	1.0
21.0	7.0
22.0	1.0
24.0	3.0
25.0	1.0
26.0	1.0
28.0	2.0
29.0	2.0
30.0	2.0
31.0	1.0
33.0	7.0
34.0	12.0
35.0	3.0
36.0	16.0
37.0	2.0
38.0	1.0
41.0	4.0
42.0	10.0
43.0	4.0
44.0	3.0
45.0	4.0
46.0	5.0
47.0	15.0
48.0	18.0
49.0	42.0
50.0	32.0
51.0	13.0
52.0	14.0
53.0	17.0
54.0	13.0
55.0	10.0
56.0	6.0
57.0	7.0
58.0	4.0
59.0	2.0
60.0	8.0
61.0	5.0
62.0	5.0
63.0	6.0
64.0	8.0
65.0	20.0
66.0	31.0
67.0	32.0
68.0	30.0
69.0	28.0
70.0	24.0
71.0	11.0
72.0	12.0
73.0	11.0
74.0	10.0
75.0	13.0
76.0	6.0
77.0	12.0
78.0	8.0
79.0	10.0
80.0	8.0
81.0	10.0
82.0	16.0
83.0	14.0
84.0	7.0
85.0	18.0
86.0	15.0
87.0	25.0
88.0	20.0
89.0	25.0
90.0	17.0
91.0	20.0
92.0	20.0
93.0	28.0
94.0	16.0
95.0	18.0
96.0	13.0
97.0	16.0
98.0	11.0
99.0	14.0
100.0	7.0
101.0	3.0
102.0	6.0
103.0	6.0
105.0	1.0
106.0	3.0
107.0	2.0
109.0	1.0
110.0	3.0
111.0	2.0
112.0	1.0
113.0	4.0
114.0	4.0
115.0	8.0
116.0	4.0
117.0	8.0
118.0	5.0
119.0	6.0
120.0	9.0
121.0	3.0
122.0	6.0
123.0	7.0
124.0	6.0
125.0	5.0
126.0	4.0
127.0	12.0
128.0	6.0
129.0	14.0
130.0	9.0
131.0	4.0
132.0	6.0
133.0	5.0
134.0	7.0
135.0	12.0
136.0	4.0
137.0	2.0
138.0	4.0
139.0	1.0
140.0	5.0
141.0	6.0
142.0	4.0
143.0	5.0
144.0	4.0
145.0	6.0
146.0	10.0
147.0	3.0
148.0	6.0
149.0	3.0
150.0	1.0
151.0	2.0
152.0	5.0
153.0	2.0
154.0	5.0
155.0	3.0
156.0	10.0
157.0	2.0
159.0	7.0
160.0	3.0
161.0	2.0
162.0	4.0
163.0	14.0
164.0	4.0
166.0	1.0
168.0	2.0
169.0	2.0
170.0	3.0
171.0	2.0
172.0	6.0
173.0	3.0
174.0	5.0
175.0	5.0
176.0	7.0
177.0	6.0
178.0	6.0
179.0	7.0
180.0	5.0
182.0	4.0
183.0	6.0
184.0	7.0
185.0	7.0
186.0	7.0
187.0	5.0
188.0	13.0
189.0	5.0
190.0	3.0
191.0	2.0
192.0	5.0
193.0	5.0
194.0	2.0
195.0	7.0
196.0	2.0
197.0	2.0
198.0	4.0
200.0	5.0
201.0	4.0
202.0	9.0
203.0	4.0
204.0	5.0
205.0	13.0
206.0	8.0
207.0	12.0
208.0	14.0
209.0	5.0
210.0	10.0
211.0	12.0
212.0	7.0
213.0	12.0
214.0	4.0
215.0	4.0
216.0	4.0
217.0	10.0
218.0	9.0
219.0	9.0
220.0	12.0
221.0	11.0
222.0	11.0
223.0	10.0
224.0	7.0
225.0	10.0
226.0	10.0
227.0	10.0
228.0	5.0
229.0	2.0
230.0	8.0
231.0	4.0
232.0	5.0
233.0	6.0
234.0	13.0
235.0	14.0
236.0	8.0
237.0	12.0
238.0	10.0
239.0	14.0
240.0	12.0
241.0	16.0
242.0	18.0
243.0	22.0
244.0	5.0
245.0	10.0
246.0	12.0
247.0	7.0
248.0	9.0
249.0	6.0
250.0	8.0
251.0	10.0
252.0	4.0
253.0	9.0
254.0	3.0
255.0	6.0
256.0	4.0
257.0	8.0
258.0	3.0
259.0	4.0
260.0	10.0
261.0	6.0
262.0	1.0
263.0	7.0
264.0	2.0
265.0	5.0
266.0	9.0
267.0	8.0
268.0	9.0
269.0	3.0
270.0	2.0
271.0	7.0
272.0	4.0
273.0	5.0
274.0	6.0
275.0	8.0
276.0	2.0
277.0	4.0
278.0	2.0
279.0	5.0
280.0	1.0
281.0	1.0
282.0	1.0
283.0	4.0
285.0	6.0
286.0	6.0
287.0	1.0
288.0	3.0
289.0	1.0
290.0	2.0
291.0	2.0
292.0	4.0
293.0	5.0
294.0	1.0
295.0	1.0
296.0	4.0
297.0	2.0
298.0	1.0
299.0	3.0
300.0	4.0
301.0	2.0
302.0	2.0
303.0	1.0
304.0	3.0
305.0	1.0
306.0	2.0
307.0	1.0
308.0	4.0
309.0	8.0
310.0	4.0
311.0	1.0
312.0	1.0
313.0	2.0
314.0	2.0
315.0	4.0
316.0	3.0
317.0	3.0
318.0	1.0
319.0	3.0
320.0	1.0
321.0	1.0
322.0	1.0
323.0	3.0
325.0	4.0
326.0	2.0
327.0	4.0
328.0	3.0
329.0	1.0
332.0	2.0
333.0	3.0
334.0	1.0
335.0	1.0
336.0	1.0
337.0	1.0
339.0	1.0
340.0	3.0
341.0	2.0
342.0	3.0
344.0	1.0
345.0	1.0
346.0	2.0
347.0	1.0
348.0	2.0
349.0	2.0
350.0	1.0
351.0	2.0
352.0	1.0
353.0	2.0
354.0	1.0
356.0	3.0
357.0	2.0
358.0	3.0
359.0	4.0
360.0	3.0
361.0	1.0
362.0	1.0
364.0	2.0
365.0	7.0
366.0	4.0
367.0	5.0
368.0	7.0
369.0	5.0
370.0	9.0
371.0	3.0
