#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	8.23635030845132E-6
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	8.23635030845132E-6
17.0	0.0
18.0	0.0
19.0	0.0
20.0	8.23635030845132E-6
21.0	8.23635030845132E-6
22.0	0.0
23.0	0.0
24.0	1.647270061690264E-5
25.0	2.4709050925353957E-5
26.0	8.071623302282294E-4
27.0	0.0035004488810918095
28.0	0.0038299028934298636
29.0	0.006292571635656809
30.0	0.010880218757464193
31.0	0.014471267491948965
32.0	0.02103563868778467
33.0	0.035284524721405454
34.0	0.054186948679301225
35.0	0.06735687282251489
36.0	0.08756887647945442
37.0	0.10068938252081737
38.0	0.08625929678041067
39.0	0.07846770938861572
40.0	0.06874881602464317
41.0	0.061360809797962323
42.0	0.05342096810061526
43.0	0.03960037228303393
44.0	0.0302521146829417
45.0	0.026282193834268157
46.0	0.026801083903700593
47.0	0.025919794420696304
48.0	0.026306902885193516
49.0	0.018935369359129584
50.0	0.016950408934792813
51.0	0.015360793325261713
52.0	0.010089529127852865
53.0	0.006292571635656808
54.0	0.00243795969130159
55.0	4.941810185070792E-4
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	8.23635030845132E-6
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	8.23635030845132E-6
66.0	0.0
67.0	8.23635030845132E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	8.23635030845132E-6
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	8.23635030845132E-6
