#Insert size (bp)	insert size
4.0	1.0
5.0	1.0
8.0	1.0
9.0	1.0
15.0	1.0
20.0	1.0
21.0	1.0
24.0	1.0
25.0	2.0
29.0	1.0
32.0	1.0
33.0	1.0
35.0	1.0
37.0	1.0
41.0	1.0
46.0	1.0
47.0	2.0
53.0	3.0
54.0	1.0
55.0	7.0
56.0	3.0
57.0	5.0
58.0	12.0
59.0	8.0
61.0	3.0
62.0	3.0
63.0	9.0
64.0	5.0
65.0	4.0
66.0	3.0
68.0	1.0
69.0	5.0
70.0	4.0
71.0	6.0
73.0	7.0
74.0	2.0
75.0	3.0
76.0	2.0
77.0	4.0
78.0	6.0
79.0	1.0
80.0	4.0
81.0	10.0
82.0	5.0
83.0	16.0
84.0	13.0
85.0	11.0
86.0	13.0
87.0	5.0
88.0	10.0
89.0	6.0
90.0	3.0
91.0	12.0
92.0	15.0
93.0	8.0
94.0	14.0
95.0	149.0
96.0	10.0
97.0	182.0
98.0	15.0
99.0	31.0
100.0	897.0
101.0	730.0
102.0	862.0
103.0	868.0
104.0	948.0
105.0	959.0
106.0	883.0
107.0	937.0
108.0	885.0
109.0	828.0
110.0	716.0
111.0	686.0
112.0	756.0
113.0	783.0
114.0	871.0
115.0	853.0
116.0	942.0
117.0	914.0
118.0	874.0
119.0	838.0
120.0	716.0
121.0	717.0
122.0	641.0
123.0	725.0
124.0	729.0
125.0	788.0
126.0	831.0
127.0	863.0
128.0	828.0
129.0	754.0
130.0	719.0
131.0	667.0
132.0	646.0
133.0	659.0
134.0	691.0
135.0	715.0
136.0	787.0
137.0	756.0
138.0	800.0
139.0	730.0
140.0	737.0
141.0	610.0
142.0	612.0
143.0	617.0
144.0	633.0
145.0	686.0
146.0	700.0
147.0	748.0
148.0	765.0
149.0	705.0
150.0	722.0
151.0	612.0
152.0	612.0
153.0	579.0
154.0	615.0
155.0	590.0
156.0	615.0
157.0	624.0
158.0	614.0
159.0	652.0
160.0	639.0
161.0	558.0
162.0	591.0
163.0	542.0
164.0	495.0
165.0	526.0
166.0	501.0
167.0	607.0
168.0	578.0
169.0	534.0
170.0	583.0
171.0	530.0
172.0	527.0
173.0	501.0
174.0	436.0
175.0	463.0
176.0	479.0
177.0	502.0
178.0	526.0
179.0	541.0
180.0	523.0
181.0	490.0
182.0	484.0
183.0	470.0
184.0	442.0
185.0	447.0
186.0	441.0
187.0	467.0
188.0	460.0
189.0	467.0
190.0	456.0
191.0	471.0
192.0	427.0
193.0	460.0
194.0	392.0
195.0	405.0
196.0	382.0
197.0	428.0
198.0	397.0
199.0	433.0
200.0	400.0
201.0	432.0
202.0	399.0
203.0	385.0
204.0	388.0
205.0	378.0
206.0	361.0
207.0	369.0
208.0	347.0
209.0	357.0
210.0	358.0
211.0	356.0
212.0	380.0
213.0	342.0
214.0	345.0
215.0	328.0
216.0	299.0
217.0	317.0
218.0	297.0
219.0	295.0
220.0	315.0
221.0	296.0
222.0	353.0
223.0	296.0
224.0	318.0
225.0	290.0
226.0	275.0
227.0	263.0
228.0	262.0
229.0	275.0
230.0	272.0
231.0	295.0
232.0	266.0
233.0	282.0
234.0	280.0
235.0	261.0
236.0	269.0
237.0	256.0
238.0	246.0
239.0	227.0
240.0	230.0
241.0	241.0
242.0	252.0
243.0	236.0
244.0	233.0
245.0	236.0
246.0	232.0
247.0	239.0
248.0	226.0
249.0	204.0
250.0	202.0
251.0	214.0
252.0	211.0
253.0	220.0
254.0	184.0
255.0	193.0
256.0	190.0
257.0	193.0
258.0	185.0
259.0	190.0
260.0	170.0
261.0	179.0
262.0	169.0
263.0	187.0
264.0	207.0
265.0	162.0
266.0	173.0
267.0	185.0
268.0	173.0
269.0	185.0
270.0	172.0
271.0	180.0
272.0	162.0
273.0	181.0
274.0	166.0
275.0	179.0
276.0	128.0
277.0	159.0
278.0	137.0
279.0	150.0
280.0	143.0
281.0	134.0
282.0	139.0
283.0	143.0
284.0	124.0
285.0	144.0
286.0	128.0
287.0	134.0
288.0	128.0
289.0	121.0
290.0	111.0
291.0	123.0
292.0	126.0
293.0	110.0
294.0	113.0
295.0	106.0
296.0	134.0
297.0	101.0
298.0	114.0
299.0	110.0
300.0	98.0
301.0	87.0
302.0	108.0
303.0	99.0
304.0	94.0
305.0	95.0
306.0	84.0
307.0	99.0
308.0	101.0
309.0	78.0
310.0	91.0
311.0	71.0
312.0	76.0
313.0	80.0
314.0	95.0
315.0	85.0
316.0	88.0
317.0	95.0
318.0	84.0
319.0	78.0
320.0	71.0
321.0	78.0
322.0	73.0
323.0	56.0
324.0	58.0
325.0	58.0
326.0	70.0
327.0	58.0
328.0	66.0
329.0	52.0
330.0	67.0
331.0	50.0
332.0	67.0
333.0	49.0
334.0	56.0
335.0	49.0
336.0	40.0
337.0	49.0
338.0	58.0
339.0	48.0
340.0	49.0
341.0	36.0
342.0	36.0
343.0	34.0
344.0	29.0
345.0	44.0
346.0	36.0
347.0	38.0
348.0	30.0
349.0	38.0
350.0	38.0
351.0	37.0
352.0	34.0
353.0	35.0
354.0	30.0
355.0	26.0
356.0	32.0
357.0	21.0
358.0	27.0
359.0	27.0
360.0	28.0
361.0	26.0
362.0	25.0
363.0	20.0
364.0	21.0
365.0	10.0
366.0	15.0
367.0	17.0
368.0	14.0
369.0	16.0
370.0	14.0
371.0	9.0
372.0	7.0
373.0	10.0
374.0	18.0
375.0	7.0
376.0	4.0
377.0	6.0
378.0	4.0
379.0	4.0
380.0	5.0
381.0	4.0
382.0	4.0
383.0	3.0
384.0	2.0
385.0	4.0
386.0	2.0
387.0	1.0
388.0	2.0
389.0	2.0
390.0	1.0
391.0	2.0
392.0	1.0
393.0	1.0
394.0	2.0
396.0	1.0
397.0	1.0
399.0	2.0
402.0	1.0
403.0	2.0
405.0	1.0
409.0	1.0
411.0	1.0
412.0	1.0
414.0	2.0
