#Coverage	Number of genomic locations
0.0	40.0
1.0	40.0
2.0	159.0
3.0	138.0
4.0	289.0
5.0	225.0
6.0	401.0
7.0	401.0
8.0	245.0
9.0	176.0
10.0	178.0
11.0	245.0
12.0	232.0
13.0	236.0
14.0	177.0
15.0	173.0
16.0	219.0
17.0	142.0
18.0	134.0
19.0	105.0
20.0	162.0
21.0	175.0
22.0	135.0
23.0	152.0
24.0	153.0
25.0	133.0
26.0	214.0
27.0	164.0
28.0	178.0
29.0	141.0
30.0	138.0
31.0	144.0
32.0	106.0
33.0	83.0
34.0	79.0
35.0	112.0
36.0	118.0
37.0	102.0
38.0	86.0
39.0	61.0
40.0	79.0
41.0	91.0
42.0	57.0
43.0	67.0
44.0	68.0
45.0	60.0
46.0	41.0
47.0	53.0
48.0	56.0
49.0	121.0
50.0	130.0
51.0	135.0
52.0	93.0
53.0	83.0
54.0	93.0
55.0	112.0
56.0	109.0
57.0	120.0
58.0	96.0
59.0	117.0
60.0	148.0
61.0	135.0
62.0	113.0
63.0	113.0
64.0	111.0
65.0	145.0
66.0	145.0
67.0	131.0
68.0	129.0
69.0	171.0
70.0	139.0
71.0	150.0
72.0	166.0
73.0	149.0
74.0	136.0
75.0	105.0
76.0	118.0
77.0	154.0
78.0	143.0
79.0	110.0
80.0	116.0
81.0	112.0
82.0	95.0
83.0	109.0
84.0	113.0
85.0	82.0
86.0	81.0
87.0	67.0
88.0	93.0
89.0	98.0
90.0	99.0
91.0	98.0
92.0	101.0
93.0	81.0
94.0	63.0
95.0	85.0
96.0	66.0
97.0	67.0
98.0	79.0
99.0	75.0
100.0	81.0
101.0	56.0
102.0	76.0
103.0	71.0
104.0	75.0
105.0	76.0
106.0	91.0
107.0	103.0
108.0	100.0
109.0	84.0
110.0	65.0
111.0	78.0
112.0	69.0
113.0	70.0
114.0	92.0
115.0	88.0
116.0	86.0
117.0	83.0
118.0	83.0
119.0	67.0
120.0	92.0
121.0	77.0
122.0	51.0
123.0	85.0
124.0	76.0
125.0	76.0
126.0	65.0
127.0	53.0
128.0	59.0
129.0	57.0
130.0	55.0
131.0	52.0
132.0	39.0
133.0	76.0
134.0	87.0
135.0	76.0
136.0	69.0
137.0	69.0
138.0	56.0
139.0	69.0
140.0	59.0
141.0	71.0
142.0	64.0
143.0	70.0
144.0	55.0
145.0	75.0
146.0	60.0
147.0	55.0
148.0	55.0
149.0	66.0
150.0	64.0
151.0	72.0
152.0	63.0
153.0	76.0
154.0	57.0
155.0	55.0
156.0	85.0
157.0	63.0
158.0	97.0
159.0	61.0
160.0	71.0
161.0	85.0
162.0	74.0
163.0	78.0
164.0	69.0
165.0	83.0
166.0	76.0
167.0	64.0
168.0	69.0
169.0	74.0
170.0	65.0
171.0	64.0
172.0	53.0
173.0	61.0
174.0	65.0
175.0	76.0
176.0	62.0
177.0	68.0
178.0	49.0
179.0	72.0
180.0	67.0
181.0	40.0
182.0	52.0
183.0	64.0
184.0	42.0
185.0	52.0
186.0	77.0
187.0	69.0
188.0	78.0
189.0	75.0
190.0	55.0
191.0	61.0
192.0	74.0
193.0	54.0
194.0	67.0
195.0	55.0
196.0	46.0
197.0	38.0
198.0	51.0
199.0	65.0
200.0	52.0
201.0	46.0
202.0	58.0
203.0	54.0
204.0	49.0
205.0	54.0
206.0	58.0
207.0	62.0
208.0	78.0
209.0	73.0
210.0	44.0
211.0	53.0
212.0	52.0
213.0	61.0
214.0	59.0
215.0	57.0
216.0	54.0
217.0	50.0
218.0	71.0
219.0	53.0
220.0	67.0
221.0	64.0
222.0	44.0
223.0	34.0
224.0	51.0
225.0	60.0
226.0	42.0
227.0	44.0
228.0	39.0
229.0	56.0
230.0	43.0
231.0	57.0
232.0	60.0
233.0	65.0
234.0	56.0
235.0	54.0
236.0	66.0
237.0	47.0
238.0	57.0
239.0	48.0
240.0	64.0
241.0	60.0
242.0	51.0
243.0	43.0
244.0	30.0
245.0	42.0
246.0	40.0
247.0	40.0
248.0	29.0
249.0	31.0
250.0	26.0
251.0	26.0
252.0	27.0
253.0	47.0
254.0	37.0
255.0	28.0
256.0	33.0
257.0	40.0
258.0	39.0
259.0	25.0
260.0	23.0
261.0	27.0
262.0	31.0
263.0	42.0
264.0	35.0
265.0	31.0
266.0	30.0
267.0	33.0
268.0	32.0
269.0	28.0
270.0	38.0
271.0	25.0
272.0	34.0
273.0	41.0
274.0	36.0
275.0	31.0
276.0	25.0
277.0	34.0
278.0	30.0
279.0	22.0
280.0	40.0
281.0	35.0
282.0	31.0
283.0	22.0
284.0	21.0
285.0	24.0
286.0	25.0
287.0	17.0
288.0	28.0
289.0	24.0
290.0	30.0
291.0	26.0
292.0	20.0
293.0	21.0
294.0	28.0
295.0	32.0
296.0	16.0
297.0	28.0
298.0	22.0
299.0	19.0
300.0	33.0
301.0	41.0
302.0	18.0
303.0	18.0
304.0	15.0
305.0	24.0
306.0	20.0
307.0	32.0
308.0	34.0
309.0	24.0
310.0	23.0
311.0	22.0
312.0	29.0
313.0	14.0
314.0	17.0
315.0	17.0
316.0	24.0
317.0	10.0
318.0	19.0
319.0	18.0
320.0	20.0
321.0	13.0
322.0	21.0
323.0	14.0
324.0	14.0
325.0	19.0
326.0	8.0
327.0	7.0
328.0	12.0
329.0	15.0
330.0	22.0
331.0	11.0
332.0	21.0
333.0	15.0
334.0	17.0
335.0	19.0
336.0	14.0
337.0	15.0
338.0	23.0
339.0	21.0
340.0	22.0
341.0	7.0
342.0	14.0
343.0	13.0
344.0	16.0
345.0	15.0
346.0	13.0
347.0	11.0
348.0	8.0
349.0	19.0
350.0	15.0
351.0	15.0
352.0	18.0
353.0	20.0
354.0	16.0
355.0	19.0
356.0	15.0
357.0	27.0
358.0	10.0
359.0	14.0
360.0	20.0
361.0	19.0
362.0	11.0
363.0	10.0
