#Coverage	Number of genomic locations
0.0	96.0
1.0	21.0
2.0	187.0
3.0	82.0
4.0	82.0
5.0	23.0
6.0	38.0
7.0	22.0
8.0	57.0
9.0	61.0
10.0	74.0
11.0	38.0
12.0	80.0
13.0	109.0
14.0	43.0
15.0	68.0
16.0	101.0
17.0	72.0
18.0	39.0
19.0	36.0
20.0	27.0
21.0	31.0
22.0	17.0
23.0	23.0
24.0	19.0
25.0	41.0
26.0	30.0
27.0	33.0
28.0	38.0
29.0	20.0
30.0	26.0
31.0	44.0
32.0	45.0
33.0	45.0
34.0	28.0
35.0	17.0
36.0	7.0
37.0	10.0
38.0	5.0
39.0	15.0
40.0	16.0
41.0	13.0
42.0	26.0
43.0	32.0
44.0	16.0
45.0	28.0
46.0	9.0
47.0	6.0
48.0	23.0
49.0	22.0
50.0	20.0
51.0	22.0
52.0	10.0
53.0	39.0
54.0	30.0
55.0	31.0
56.0	39.0
57.0	68.0
58.0	50.0
59.0	43.0
60.0	50.0
61.0	66.0
62.0	75.0
63.0	62.0
64.0	81.0
65.0	89.0
66.0	72.0
67.0	93.0
68.0	84.0
69.0	75.0
70.0	63.0
71.0	74.0
72.0	69.0
73.0	69.0
74.0	46.0
75.0	39.0
76.0	39.0
77.0	21.0
78.0	24.0
79.0	30.0
80.0	43.0
81.0	27.0
82.0	41.0
83.0	49.0
84.0	54.0
85.0	61.0
86.0	39.0
87.0	48.0
88.0	46.0
89.0	53.0
90.0	47.0
91.0	39.0
92.0	47.0
93.0	39.0
94.0	47.0
95.0	44.0
96.0	45.0
97.0	54.0
98.0	48.0
99.0	60.0
100.0	61.0
101.0	73.0
102.0	65.0
103.0	74.0
104.0	71.0
105.0	53.0
106.0	51.0
107.0	48.0
108.0	50.0
109.0	59.0
110.0	56.0
111.0	49.0
112.0	47.0
113.0	57.0
114.0	45.0
115.0	48.0
116.0	51.0
117.0	50.0
118.0	60.0
119.0	67.0
120.0	45.0
121.0	67.0
122.0	72.0
123.0	68.0
124.0	74.0
125.0	71.0
126.0	92.0
127.0	120.0
128.0	113.0
129.0	126.0
130.0	105.0
131.0	111.0
132.0	112.0
133.0	145.0
134.0	131.0
135.0	117.0
136.0	115.0
137.0	113.0
138.0	114.0
139.0	96.0
140.0	104.0
141.0	78.0
142.0	90.0
143.0	98.0
144.0	93.0
145.0	111.0
146.0	103.0
147.0	115.0
148.0	138.0
149.0	120.0
150.0	146.0
151.0	152.0
152.0	132.0
153.0	159.0
154.0	154.0
155.0	154.0
156.0	165.0
157.0	161.0
158.0	155.0
159.0	140.0
160.0	135.0
161.0	129.0
162.0	121.0
163.0	127.0
164.0	137.0
165.0	128.0
166.0	161.0
167.0	169.0
168.0	175.0
169.0	165.0
170.0	167.0
171.0	185.0
172.0	190.0
173.0	180.0
174.0	191.0
175.0	242.0
176.0	250.0
177.0	237.0
178.0	268.0
179.0	299.0
180.0	298.0
181.0	283.0
182.0	265.0
183.0	231.0
184.0	270.0
185.0	265.0
186.0	252.0
187.0	237.0
188.0	261.0
189.0	229.0
190.0	258.0
191.0	236.0
192.0	256.0
193.0	285.0
194.0	237.0
195.0	294.0
196.0	239.0
197.0	239.0
198.0	228.0
199.0	267.0
200.0	266.0
201.0	254.0
202.0	253.0
203.0	218.0
204.0	236.0
205.0	231.0
206.0	252.0
207.0	282.0
208.0	251.0
209.0	230.0
210.0	292.0
211.0	316.0
212.0	256.0
213.0	290.0
214.0	281.0
215.0	277.0
216.0	253.0
217.0	269.0
218.0	266.0
219.0	274.0
220.0	249.0
221.0	275.0
222.0	228.0
223.0	245.0
224.0	225.0
225.0	241.0
226.0	220.0
227.0	198.0
228.0	197.0
229.0	185.0
230.0	193.0
231.0	182.0
232.0	176.0
233.0	195.0
234.0	212.0
235.0	174.0
236.0	164.0
237.0	170.0
238.0	145.0
239.0	170.0
240.0	145.0
241.0	140.0
242.0	135.0
243.0	118.0
244.0	86.0
245.0	93.0
246.0	69.0
247.0	64.0
248.0	68.0
249.0	70.0
250.0	49.0
251.0	61.0
252.0	40.0
253.0	46.0
254.0	40.0
255.0	44.0
256.0	31.0
257.0	31.0
258.0	18.0
259.0	18.0
260.0	15.0
261.0	13.0
262.0	7.0
263.0	6.0
264.0	5.0
265.0	6.0
266.0	3.0
267.0	9.0
268.0	4.0
274.0	3.0
275.0	1.0
277.0	1.0
278.0	1.0
291.0	1.0
293.0	1.0
296.0	1.0
298.0	1.0
299.0	1.0
302.0	1.0
306.0	1.0
307.0	1.0
308.0	1.0
309.0	1.0
310.0	1.0
313.0	1.0
321.0	1.0
344.0	1.0
347.0	1.0
348.0	1.0
349.0	1.0
353.0	1.0
354.0	2.0
355.0	1.0
356.0	2.0
357.0	2.0
370.0	1.0
399.0	1.0
486.0	1.0
495.0	2.0
496.0	1.0
503.0	1.0
508.0	2.0
516.0	1.0
518.0	1.0
526.0	1.0
536.0	1.0
537.0	1.0
539.0	2.0
540.0	1.0
542.0	1.0
544.0	1.0
553.0	1.0
557.0	1.0
558.0	1.0
561.0	1.0
572.0	1.0
581.0	1.0
588.0	3.0
589.0	2.0
618.0	1.0
681.0	1.0
721.0	1.0
722.0	1.0
725.0	1.0
729.0	2.0
730.0	1.0
738.0	1.0
739.0	1.0
740.0	1.0
744.0	1.0
745.0	1.0
753.0	1.0
757.0	3.0
759.0	1.0
774.0	2.0
775.0	1.0
776.0	1.0
777.0	4.0
778.0	1.0
779.0	1.0
780.0	5.0
781.0	6.0
782.0	9.0
784.0	7.0
785.0	2.0
786.0	2.0
787.0	2.0
795.0	2.0
796.0	2.0
797.0	3.0
798.0	1.0
799.0	3.0
800.0	2.0
801.0	2.0
