#Duplication rate	Coverage
1.0	4227.0
2.0	2214.0
3.0	1433.0
4.0	991.0
5.0	704.0
6.0	547.0
7.0	481.0
8.0	376.0
9.0	318.0
10.0	282.0
11.0	251.0
12.0	191.0
13.0	180.0
14.0	152.0
15.0	158.0
16.0	124.0
17.0	98.0
18.0	100.0
19.0	98.0
20.0	75.0
21.0	64.0
22.0	67.0
23.0	72.0
24.0	58.0
25.0	57.0
26.0	60.0
27.0	50.0
28.0	55.0
29.0	48.0
30.0	39.0
31.0	33.0
32.0	30.0
33.0	34.0
34.0	29.0
35.0	22.0
36.0	18.0
37.0	31.0
38.0	18.0
39.0	21.0
40.0	30.0
41.0	19.0
42.0	21.0
43.0	12.0
44.0	18.0
45.0	16.0
46.0	17.0
47.0	14.0
48.0	12.0
49.0	11.0
50.0	353.0
