#Duplication rate	Coverage
1.0	4193.0
2.0	2399.0
3.0	1661.0
4.0	1252.0
5.0	1000.0
6.0	879.0
7.0	679.0
8.0	576.0
9.0	502.0
10.0	429.0
11.0	362.0
12.0	343.0
13.0	315.0
14.0	261.0
15.0	232.0
16.0	206.0
17.0	196.0
18.0	172.0
19.0	141.0
20.0	146.0
21.0	131.0
22.0	111.0
23.0	113.0
24.0	125.0
25.0	75.0
26.0	89.0
27.0	77.0
28.0	72.0
29.0	72.0
30.0	57.0
31.0	61.0
32.0	53.0
33.0	52.0
34.0	41.0
35.0	33.0
36.0	32.0
37.0	27.0
38.0	18.0
39.0	27.0
40.0	14.0
41.0	20.0
42.0	27.0
43.0	16.0
44.0	20.0
45.0	12.0
46.0	16.0
47.0	11.0
48.0	9.0
49.0	11.0
50.0	118.0
