#Coverage (X)	Coverage
1.0	99.89633147175869
2.0	99.17734006621409
3.0	97.44172825469016
4.0	94.58582750894558
5.0	90.41567735678694
6.0	83.75748252683677
7.0	75.90877169514764
8.0	67.87613282948199
9.0	61.00056850483229
10.0	55.12824800187272
11.0	50.56348861318262
12.0	46.49700698926529
13.0	42.53753803966157
14.0	39.95920141791793
15.0	37.78216232485035
16.0	34.92626157910577
17.0	32.431528609169646
18.0	30.715981674079515
19.0	29.144233020098312
20.0	26.97722636524763
21.0	24.485837541383802
22.0	22.60642744875095
23.0	20.6534461425275
24.0	19.125171387486205
25.0	17.540046149215797
26.0	16.486640136441153
27.0	15.165702437882487
28.0	13.767849379660902
29.0	12.470320703608337
30.0	11.243019095074075
31.0	10.44711232986657
32.0	9.550881182490059
33.0	8.657994181185842
34.0	8.012573989231853
35.0	7.407283550145479
36.0	6.751830919974594
37.0	6.113099020165208
38.0	5.8221583118750715
39.0	5.578035648597137
40.0	5.220212018860991
41.0	4.986121793799967
42.0	4.7286225462328275
43.0	4.668427916931421
44.0	4.511253051533302
45.0	4.283851118616866
46.0	4.109955522857248
47.0	4.039728455338945
48.0	3.959468949603732
49.0	3.802294084205613
50.0	3.621710196301393
51.0	3.454502892686378
