#Duplication rate	Coverage
1.0	630.0
2.0	731.0
3.0	715.0
4.0	736.0
5.0	748.0
6.0	684.0
7.0	633.0
8.0	580.0
9.0	563.0
10.0	557.0
11.0	469.0
12.0	494.0
13.0	454.0
14.0	466.0
15.0	429.0
16.0	404.0
17.0	424.0
18.0	362.0
19.0	378.0
20.0	372.0
21.0	354.0
22.0	325.0
23.0	313.0
24.0	334.0
25.0	325.0
26.0	276.0
27.0	250.0
28.0	258.0
29.0	302.0
30.0	274.0
31.0	224.0
32.0	246.0
33.0	231.0
34.0	241.0
35.0	220.0
36.0	211.0
37.0	223.0
38.0	187.0
39.0	225.0
40.0	187.0
41.0	183.0
42.0	184.0
43.0	194.0
44.0	179.0
45.0	171.0
46.0	167.0
47.0	174.0
48.0	154.0
49.0	168.0
50.0	11887.0
