#Duplication rate	Coverage
1.0	2688.0
2.0	2049.0
3.0	1265.0
4.0	1165.0
5.0	844.0
6.0	828.0
7.0	559.0
8.0	585.0
9.0	504.0
10.0	454.0
11.0	433.0
12.0	424.0
13.0	369.0
14.0	311.0
15.0	297.0
16.0	317.0
17.0	270.0
18.0	267.0
19.0	239.0
20.0	263.0
21.0	225.0
22.0	231.0
23.0	228.0
24.0	182.0
25.0	185.0
26.0	170.0
27.0	172.0
28.0	173.0
29.0	148.0
30.0	165.0
31.0	143.0
32.0	137.0
33.0	139.0
34.0	129.0
35.0	119.0
36.0	129.0
37.0	125.0
38.0	103.0
39.0	101.0
40.0	122.0
41.0	106.0
42.0	96.0
43.0	116.0
44.0	93.0
45.0	100.0
46.0	91.0
47.0	86.0
48.0	92.0
49.0	74.0
50.0	2639.0
