#Duplication rate	Coverage
1.0	5084.0
2.0	2775.0
3.0	1729.0
4.0	1192.0
5.0	890.0
6.0	676.0
7.0	473.0
8.0	366.0
9.0	313.0
10.0	264.0
11.0	182.0
12.0	190.0
13.0	128.0
14.0	133.0
15.0	116.0
16.0	110.0
17.0	92.0
18.0	68.0
19.0	60.0
20.0	58.0
21.0	61.0
22.0	61.0
23.0	49.0
24.0	49.0
25.0	57.0
26.0	40.0
27.0	26.0
28.0	26.0
29.0	28.0
30.0	23.0
31.0	23.0
32.0	25.0
33.0	33.0
34.0	23.0
35.0	23.0
36.0	16.0
37.0	15.0
38.0	18.0
39.0	15.0
40.0	21.0
41.0	15.0
42.0	20.0
43.0	29.0
44.0	14.0
45.0	10.0
46.0	17.0
47.0	15.0
48.0	5.0
49.0	17.0
50.0	778.0
