#Duplication rate	Coverage
1.0	2681.0
2.0	2224.0
3.0	1679.0
4.0	1403.0
5.0	1132.0
6.0	1025.0
7.0	850.0
8.0	736.0
9.0	631.0
10.0	620.0
11.0	544.0
12.0	486.0
13.0	451.0
14.0	401.0
15.0	406.0
16.0	366.0
17.0	386.0
18.0	317.0
19.0	275.0
20.0	285.0
21.0	303.0
22.0	236.0
23.0	255.0
24.0	236.0
25.0	231.0
26.0	229.0
27.0	228.0
28.0	206.0
29.0	210.0
30.0	178.0
31.0	199.0
32.0	156.0
33.0	167.0
34.0	166.0
35.0	154.0
36.0	117.0
37.0	165.0
38.0	136.0
39.0	131.0
40.0	137.0
41.0	120.0
42.0	127.0
43.0	105.0
44.0	110.0
45.0	117.0
46.0	115.0
47.0	102.0
48.0	87.0
49.0	103.0
50.0	5492.0
