#Duplication rate	Coverage
1.0	1092.0
2.0	602.0
3.0	359.0
4.0	283.0
5.0	221.0
6.0	176.0
7.0	166.0
8.0	152.0
9.0	111.0
10.0	97.0
11.0	81.0
12.0	75.0
13.0	68.0
14.0	67.0
15.0	49.0
16.0	44.0
17.0	40.0
18.0	40.0
19.0	42.0
20.0	35.0
21.0	39.0
22.0	34.0
23.0	35.0
24.0	40.0
25.0	27.0
26.0	39.0
27.0	32.0
28.0	30.0
29.0	33.0
30.0	18.0
31.0	27.0
32.0	23.0
33.0	23.0
34.0	20.0
35.0	16.0
36.0	22.0
37.0	24.0
38.0	20.0
39.0	18.0
40.0	15.0
41.0	8.0
42.0	15.0
43.0	12.0
44.0	14.0
45.0	9.0
46.0	13.0
47.0	12.0
48.0	8.0
49.0	18.0
50.0	639.0
