#Duplication rate	Coverage
1.0	4021.0
2.0	2364.0
3.0	1543.0
4.0	1176.0
5.0	883.0
6.0	714.0
7.0	633.0
8.0	486.0
9.0	429.0
10.0	368.0
11.0	323.0
12.0	290.0
13.0	249.0
14.0	254.0
15.0	212.0
16.0	197.0
17.0	164.0
18.0	156.0
19.0	146.0
20.0	137.0
21.0	116.0
22.0	113.0
23.0	112.0
24.0	91.0
25.0	95.0
26.0	82.0
27.0	82.0
28.0	72.0
29.0	65.0
30.0	69.0
31.0	62.0
32.0	48.0
33.0	46.0
34.0	55.0
35.0	52.0
36.0	55.0
37.0	38.0
38.0	45.0
39.0	32.0
40.0	34.0
41.0	36.0
42.0	35.0
43.0	33.0
44.0	24.0
45.0	36.0
46.0	19.0
47.0	23.0
48.0	18.0
49.0	19.0
50.0	412.0
