#Duplication rate	Coverage
1.0	2022.0
2.0	2212.0
3.0	1402.0
4.0	1475.0
5.0	1122.0
6.0	1235.0
7.0	959.0
8.0	999.0
9.0	889.0
10.0	886.0
11.0	771.0
12.0	731.0
13.0	630.0
14.0	564.0
15.0	541.0
16.0	476.0
17.0	446.0
18.0	400.0
19.0	356.0
20.0	313.0
21.0	311.0
22.0	281.0
23.0	248.0
24.0	238.0
25.0	213.0
26.0	225.0
27.0	191.0
28.0	174.0
29.0	127.0
30.0	131.0
31.0	128.0
32.0	115.0
33.0	125.0
34.0	89.0
35.0	96.0
36.0	88.0
37.0	83.0
38.0	87.0
39.0	78.0
40.0	65.0
41.0	68.0
42.0	49.0
43.0	54.0
44.0	54.0
45.0	57.0
46.0	41.0
47.0	40.0
48.0	34.0
49.0	31.0
50.0	1213.0
