#Duplication rate	Coverage
1.0	3546.0
2.0	2239.0
3.0	1579.0
4.0	1167.0
5.0	1019.0
6.0	824.0
7.0	746.0
8.0	649.0
9.0	552.0
10.0	521.0
11.0	451.0
12.0	377.0
13.0	365.0
14.0	310.0
15.0	272.0
16.0	300.0
17.0	222.0
18.0	192.0
19.0	203.0
20.0	213.0
21.0	187.0
22.0	165.0
23.0	134.0
24.0	138.0
25.0	109.0
26.0	110.0
27.0	131.0
28.0	121.0
29.0	101.0
30.0	79.0
31.0	95.0
32.0	79.0
33.0	91.0
34.0	72.0
35.0	63.0
36.0	64.0
37.0	61.0
38.0	52.0
39.0	47.0
40.0	62.0
41.0	52.0
42.0	49.0
43.0	56.0
44.0	43.0
45.0	35.0
46.0	39.0
47.0	32.0
48.0	37.0
49.0	31.0
50.0	714.0
