#Coverage (X)	Coverage
1.0	99.9933117078554
2.0	99.9866234157108
3.0	99.9866234157108
4.0	99.9866234157108
5.0	99.9866234157108
6.0	99.9866234157108
7.0	99.9866234157108
8.0	99.9866234157108
9.0	99.9799351235662
10.0	99.9799351235662
11.0	99.9799351235662
12.0	99.9699026853493
13.0	99.9464936628432
14.0	99.9398053706986
15.0	99.9398053706986
16.0	99.9297729324817
17.0	99.9297729324817
18.0	99.9297729324817
19.0	99.9297729324817
20.0	99.9297729324817
21.0	99.9230846403371
22.0	99.9230846403371
23.0	99.9230846403371
24.0	99.9230846403371
25.0	99.91974049426479
26.0	99.90970805604789
27.0	99.89298732568639
28.0	99.88964317961408
29.0	99.88964317961408
30.0	99.88295488746948
31.0	99.87626659532488
32.0	99.87626659532488
33.0	99.86957830318028
34.0	99.86957830318028
35.0	99.85285757281878
36.0	99.85285757281878
37.0	99.85285757281878
38.0	99.85285757281878
39.0	99.84951342674648
40.0	99.84951342674648
41.0	99.84951342674648
42.0	99.84951342674648
43.0	99.84951342674648
44.0	99.84951342674648
45.0	99.84951342674648
46.0	99.84282513460188
47.0	99.83948098852957
48.0	99.81941611209578
49.0	99.81941611209578
50.0	99.81607196602347
51.0	99.81272781995118
