#Coverage (X)	Coverage
1.0	99.9966558539277
2.0	99.9966558539277
3.0	99.9832792696385
4.0	99.9832792696385
5.0	99.9832792696385
6.0	99.9832792696385
7.0	99.9832792696385
8.0	99.9799351235662
9.0	99.9799351235662
10.0	99.9765909774939
11.0	99.9765909774939
12.0	99.9765909774939
13.0	99.9765909774939
14.0	99.9765909774939
15.0	99.9765909774939
16.0	99.9765909774939
17.0	99.9765909774939
18.0	99.97324683142159
19.0	99.97324683142159
20.0	99.97324683142159
21.0	99.9632143932047
22.0	99.9632143932047
23.0	99.9632143932047
24.0	99.9632143932047
25.0	99.9632143932047
26.0	99.9632143932047
27.0	99.95652610106009
28.0	99.95652610106009
29.0	99.95652610106009
30.0	99.95652610106009
31.0	99.95652610106009
32.0	99.95652610106009
33.0	99.95652610106009
34.0	99.95652610106009
35.0	99.95652610106009
36.0	99.95652610106009
37.0	99.95652610106009
38.0	99.95652610106009
39.0	99.95652610106009
40.0	99.95652610106009
41.0	99.95652610106009
42.0	99.95652610106009
43.0	99.95652610106009
44.0	99.95652610106009
45.0	99.95652610106009
46.0	99.95652610106009
47.0	99.95652610106009
48.0	99.95652610106009
49.0	99.95652610106009
50.0	99.95652610106009
51.0	99.95652610106009
