#Duplication rate	Coverage
1.0	1715.0
2.0	1562.0
3.0	1202.0
4.0	1322.0
5.0	1139.0
6.0	1111.0
7.0	1117.0
8.0	1118.0
9.0	1033.0
10.0	1013.0
11.0	924.0
12.0	880.0
13.0	832.0
14.0	773.0
15.0	667.0
16.0	716.0
17.0	641.0
18.0	604.0
19.0	550.0
20.0	496.0
21.0	464.0
22.0	459.0
23.0	407.0
24.0	377.0
25.0	343.0
26.0	288.0
27.0	285.0
28.0	262.0
29.0	255.0
30.0	234.0
31.0	226.0
32.0	193.0
33.0	181.0
34.0	182.0
35.0	147.0
36.0	149.0
37.0	147.0
38.0	147.0
39.0	112.0
40.0	117.0
41.0	87.0
42.0	109.0
43.0	99.0
44.0	100.0
45.0	83.0
46.0	64.0
47.0	59.0
48.0	63.0
49.0	63.0
50.0	1765.0
