#Duplication rate	Coverage
1.0	4108.0
2.0	2569.0
3.0	1760.0
4.0	1356.0
5.0	1122.0
6.0	949.0
7.0	710.0
8.0	640.0
9.0	585.0
10.0	449.0
11.0	455.0
12.0	373.0
13.0	315.0
14.0	290.0
15.0	276.0
16.0	233.0
17.0	219.0
18.0	212.0
19.0	152.0
20.0	175.0
21.0	176.0
22.0	152.0
23.0	138.0
24.0	138.0
25.0	132.0
26.0	109.0
27.0	118.0
28.0	93.0
29.0	91.0
30.0	82.0
31.0	82.0
32.0	88.0
33.0	71.0
34.0	92.0
35.0	66.0
36.0	51.0
37.0	62.0
38.0	40.0
39.0	52.0
40.0	59.0
41.0	53.0
42.0	40.0
43.0	44.0
44.0	31.0
45.0	41.0
46.0	30.0
47.0	43.0
48.0	26.0
49.0	35.0
50.0	1002.0
