#Coverage (X)	Coverage
1.0	98.15403136809016
2.0	96.42176370263853
3.0	94.25475704778785
4.0	91.27846704344046
5.0	86.9444537337391
6.0	83.69728789753536
7.0	81.0286593318396
8.0	78.36671905828847
9.0	76.03584924589506
10.0	74.52763936728756
11.0	72.71845634217303
12.0	70.88252014848008
13.0	69.05996053907634
14.0	67.08357021034678
15.0	66.01344346721064
16.0	64.96003745443599
17.0	63.659164632311125
18.0	62.07403939404072
19.0	60.69290706618064
20.0	59.281677423669855
21.0	57.87379192723137
22.0	56.883924689830444
23.0	55.94087549744172
24.0	55.298799451560036
25.0	54.79048924857037
26.0	54.2420492927131
27.0	53.62672641540982
28.0	53.135136942781656
29.0	52.529846503695275
30.0	51.69380998562016
31.0	50.794234692171344
32.0	50.02508109554224
33.0	49.32949871250375
34.0	48.998428251346006
35.0	48.40317025047653
36.0	47.848042002474656
37.0	47.34307594555729
38.0	46.781259405410815
39.0	46.21275457311974
40.0	45.75460656121458
41.0	45.31652342574322
42.0	44.888472728488765
43.0	44.544025683041816
44.0	44.24639668260708
45.0	43.918670367521635
46.0	43.57756746814699
47.0	43.13279604053103
48.0	42.81510216366249
49.0	42.39039561248033
50.0	41.91218272414137
51.0	41.52760592582682
