#Duplication rate	Coverage
1.0	3480.0
2.0	2284.0
3.0	1734.0
4.0	1393.0
5.0	1115.0
6.0	963.0
7.0	868.0
8.0	702.0
9.0	664.0
10.0	547.0
11.0	506.0
12.0	475.0
13.0	391.0
14.0	341.0
15.0	349.0
16.0	278.0
17.0	298.0
18.0	253.0
19.0	217.0
20.0	249.0
21.0	204.0
22.0	205.0
23.0	213.0
24.0	163.0
25.0	165.0
26.0	144.0
27.0	153.0
28.0	151.0
29.0	133.0
30.0	140.0
31.0	123.0
32.0	120.0
33.0	101.0
34.0	97.0
35.0	103.0
36.0	91.0
37.0	82.0
38.0	90.0
39.0	81.0
40.0	84.0
41.0	87.0
42.0	78.0
43.0	74.0
44.0	67.0
45.0	68.0
46.0	54.0
47.0	52.0
48.0	58.0
49.0	66.0
50.0	1972.0
