#Duplication rate	Coverage
1.0	4417.0
2.0	2301.0
3.0	1397.0
4.0	997.0
5.0	770.0
6.0	645.0
7.0	529.0
8.0	429.0
9.0	430.0
10.0	354.0
11.0	304.0
12.0	248.0
13.0	227.0
14.0	216.0
15.0	187.0
16.0	178.0
17.0	144.0
18.0	128.0
19.0	132.0
20.0	117.0
21.0	113.0
22.0	114.0
23.0	98.0
24.0	104.0
25.0	99.0
26.0	69.0
27.0	65.0
28.0	65.0
29.0	65.0
30.0	54.0
31.0	55.0
32.0	62.0
33.0	50.0
34.0	42.0
35.0	47.0
36.0	35.0
37.0	44.0
38.0	42.0
39.0	36.0
40.0	37.0
41.0	36.0
42.0	23.0
43.0	26.0
44.0	31.0
45.0	22.0
46.0	20.0
47.0	26.0
48.0	23.0
49.0	28.0
50.0	802.0
