#Duplication rate	Coverage
1.0	4149.0
2.0	2077.0
3.0	1325.0
4.0	915.0
5.0	670.0
6.0	491.0
7.0	394.0
8.0	332.0
9.0	279.0
10.0	260.0
11.0	186.0
12.0	171.0
13.0	157.0
14.0	140.0
15.0	134.0
16.0	110.0
17.0	96.0
18.0	82.0
19.0	74.0
20.0	65.0
21.0	70.0
22.0	60.0
23.0	45.0
24.0	40.0
25.0	36.0
26.0	31.0
27.0	36.0
28.0	40.0
29.0	35.0
30.0	33.0
31.0	34.0
32.0	27.0
33.0	26.0
34.0	29.0
35.0	16.0
36.0	17.0
37.0	20.0
38.0	25.0
39.0	11.0
40.0	16.0
41.0	10.0
42.0	11.0
43.0	14.0
44.0	17.0
45.0	20.0
46.0	6.0
47.0	14.0
48.0	8.0
49.0	13.0
50.0	234.0
