#Duplication rate	Coverage
1.0	3546.0
2.0	2410.0
3.0	1743.0
4.0	1441.0
5.0	1204.0
6.0	1017.0
7.0	872.0
8.0	701.0
9.0	643.0
10.0	576.0
11.0	535.0
12.0	451.0
13.0	432.0
14.0	400.0
15.0	356.0
16.0	347.0
17.0	319.0
18.0	304.0
19.0	253.0
20.0	223.0
21.0	239.0
22.0	217.0
23.0	209.0
24.0	204.0
25.0	182.0
26.0	157.0
27.0	127.0
28.0	126.0
29.0	115.0
30.0	140.0
31.0	117.0
32.0	120.0
33.0	104.0
34.0	107.0
35.0	103.0
36.0	86.0
37.0	78.0
38.0	89.0
39.0	86.0
40.0	80.0
41.0	75.0
42.0	60.0
43.0	63.0
44.0	68.0
45.0	62.0
46.0	51.0
47.0	48.0
48.0	55.0
49.0	55.0
50.0	1650.0
