#Duplication rate	Coverage
1.0	1112.0
2.0	1096.0
3.0	1105.0
4.0	911.0
5.0	867.0
6.0	798.0
7.0	758.0
8.0	654.0
9.0	625.0
10.0	588.0
11.0	518.0
12.0	507.0
13.0	467.0
14.0	450.0
15.0	426.0
16.0	452.0
17.0	414.0
18.0	359.0
19.0	327.0
20.0	333.0
21.0	315.0
22.0	277.0
23.0	300.0
24.0	278.0
25.0	251.0
26.0	245.0
27.0	249.0
28.0	257.0
29.0	248.0
30.0	236.0
31.0	204.0
32.0	226.0
33.0	186.0
34.0	241.0
35.0	198.0
36.0	198.0
37.0	202.0
38.0	169.0
39.0	183.0
40.0	175.0
41.0	152.0
42.0	157.0
43.0	163.0
44.0	136.0
45.0	152.0
46.0	154.0
47.0	150.0
48.0	141.0
49.0	121.0
50.0	10490.0
