#Duplication rate	Coverage
1.0	4476.0
2.0	2356.0
3.0	1444.0
4.0	1004.0
5.0	791.0
6.0	583.0
7.0	462.0
8.0	426.0
9.0	287.0
10.0	338.0
11.0	244.0
12.0	209.0
13.0	221.0
14.0	167.0
15.0	141.0
16.0	142.0
17.0	126.0
18.0	109.0
19.0	112.0
20.0	108.0
21.0	91.0
22.0	85.0
23.0	74.0
24.0	72.0
25.0	71.0
26.0	61.0
27.0	62.0
28.0	61.0
29.0	51.0
30.0	58.0
31.0	46.0
32.0	28.0
33.0	34.0
34.0	45.0
35.0	42.0
36.0	34.0
37.0	30.0
38.0	31.0
39.0	28.0
40.0	33.0
41.0	24.0
42.0	26.0
43.0	29.0
44.0	14.0
45.0	21.0
46.0	20.0
47.0	15.0
48.0	21.0
49.0	14.0
50.0	477.0
