#Duplication rate	Coverage
1.0	1206.0
2.0	637.0
3.0	423.0
4.0	291.0
5.0	222.0
6.0	170.0
7.0	158.0
8.0	129.0
9.0	108.0
10.0	104.0
11.0	79.0
12.0	59.0
13.0	63.0
14.0	53.0
15.0	50.0
16.0	47.0
17.0	31.0
18.0	34.0
19.0	31.0
20.0	33.0
21.0	32.0
22.0	31.0
23.0	25.0
24.0	27.0
25.0	28.0
26.0	27.0
27.0	15.0
28.0	18.0
29.0	16.0
30.0	13.0
31.0	13.0
32.0	12.0
33.0	14.0
34.0	12.0
35.0	22.0
36.0	14.0
37.0	10.0
38.0	10.0
39.0	15.0
40.0	9.0
41.0	10.0
42.0	9.0
43.0	19.0
44.0	8.0
45.0	8.0
46.0	10.0
47.0	13.0
48.0	5.0
49.0	11.0
50.0	347.0
