#Coverage	Number of genomic locations
0.0	11128.0
1.0	3184.0
2.0	2215.0
3.0	1616.0
4.0	999.0
5.0	748.0
6.0	648.0
7.0	508.0
8.0	324.0
9.0	215.0
10.0	168.0
11.0	84.0
12.0	116.0
13.0	184.0
14.0	175.0
15.0	252.0
16.0	268.0
17.0	226.0
18.0	128.0
19.0	105.0
20.0	150.0
21.0	121.0
22.0	94.0
23.0	143.0
24.0	82.0
25.0	71.0
26.0	92.0
27.0	91.0
28.0	90.0
29.0	82.0
30.0	72.0
31.0	59.0
32.0	66.0
33.0	84.0
34.0	89.0
35.0	55.0
36.0	45.0
37.0	67.0
38.0	54.0
39.0	56.0
40.0	44.0
41.0	47.0
42.0	28.0
43.0	46.0
44.0	52.0
45.0	55.0
46.0	38.0
47.0	44.0
48.0	32.0
49.0	56.0
50.0	32.0
51.0	23.0
52.0	27.0
53.0	58.0
54.0	67.0
55.0	36.0
56.0	25.0
57.0	44.0
58.0	32.0
59.0	29.0
60.0	65.0
61.0	72.0
62.0	53.0
63.0	68.0
64.0	38.0
65.0	22.0
66.0	34.0
67.0	51.0
68.0	42.0
69.0	44.0
70.0	36.0
71.0	56.0
72.0	69.0
73.0	83.0
74.0	55.0
75.0	16.0
76.0	31.0
77.0	24.0
78.0	35.0
79.0	41.0
80.0	40.0
81.0	35.0
82.0	30.0
83.0	32.0
84.0	31.0
85.0	35.0
86.0	22.0
87.0	14.0
88.0	28.0
89.0	42.0
90.0	24.0
91.0	30.0
92.0	54.0
93.0	43.0
94.0	39.0
95.0	39.0
96.0	23.0
97.0	28.0
98.0	16.0
99.0	23.0
100.0	26.0
101.0	16.0
102.0	23.0
103.0	15.0
104.0	25.0
105.0	26.0
106.0	12.0
107.0	27.0
108.0	25.0
109.0	26.0
110.0	18.0
111.0	12.0
112.0	18.0
113.0	25.0
114.0	14.0
115.0	15.0
116.0	14.0
117.0	23.0
118.0	27.0
119.0	27.0
120.0	27.0
121.0	30.0
122.0	20.0
123.0	15.0
124.0	22.0
125.0	18.0
126.0	21.0
127.0	8.0
128.0	14.0
129.0	12.0
130.0	18.0
131.0	13.0
132.0	22.0
133.0	22.0
134.0	34.0
135.0	31.0
136.0	20.0
137.0	29.0
138.0	26.0
139.0	13.0
140.0	12.0
141.0	15.0
142.0	9.0
143.0	16.0
144.0	27.0
145.0	19.0
146.0	10.0
147.0	17.0
148.0	13.0
149.0	11.0
150.0	11.0
151.0	10.0
152.0	10.0
153.0	11.0
154.0	17.0
155.0	4.0
156.0	5.0
157.0	9.0
158.0	5.0
159.0	10.0
160.0	3.0
161.0	7.0
162.0	9.0
163.0	9.0
164.0	8.0
165.0	8.0
166.0	6.0
167.0	4.0
168.0	6.0
169.0	8.0
170.0	7.0
171.0	6.0
172.0	1.0
173.0	4.0
174.0	4.0
175.0	5.0
176.0	7.0
177.0	2.0
178.0	1.0
179.0	6.0
180.0	1.0
181.0	3.0
182.0	5.0
183.0	5.0
184.0	2.0
185.0	4.0
186.0	2.0
187.0	4.0
188.0	7.0
189.0	9.0
190.0	8.0
191.0	6.0
192.0	5.0
193.0	15.0
194.0	8.0
195.0	5.0
196.0	6.0
197.0	11.0
198.0	9.0
199.0	9.0
200.0	5.0
201.0	1.0
202.0	4.0
203.0	4.0
204.0	3.0
205.0	1.0
206.0	1.0
207.0	4.0
208.0	7.0
209.0	1.0
210.0	5.0
211.0	3.0
212.0	2.0
213.0	1.0
214.0	1.0
215.0	3.0
216.0	1.0
218.0	3.0
220.0	2.0
221.0	1.0
222.0	1.0
225.0	3.0
226.0	3.0
227.0	1.0
228.0	3.0
229.0	3.0
230.0	2.0
231.0	2.0
232.0	5.0
233.0	9.0
234.0	1.0
236.0	6.0
237.0	7.0
238.0	3.0
239.0	9.0
240.0	5.0
241.0	5.0
242.0	5.0
243.0	4.0
244.0	6.0
246.0	6.0
247.0	6.0
248.0	3.0
249.0	3.0
250.0	4.0
251.0	2.0
252.0	2.0
253.0	1.0
254.0	3.0
255.0	3.0
256.0	4.0
258.0	5.0
259.0	2.0
260.0	4.0
261.0	3.0
262.0	3.0
263.0	4.0
264.0	2.0
265.0	6.0
266.0	4.0
267.0	4.0
268.0	2.0
269.0	2.0
270.0	1.0
271.0	3.0
272.0	2.0
273.0	3.0
274.0	2.0
275.0	2.0
276.0	1.0
277.0	1.0
284.0	1.0
286.0	3.0
289.0	3.0
290.0	1.0
292.0	2.0
293.0	1.0
295.0	2.0
298.0	1.0
300.0	2.0
301.0	7.0
304.0	1.0
305.0	1.0
308.0	1.0
310.0	2.0
311.0	1.0
315.0	1.0
316.0	2.0
319.0	5.0
320.0	3.0
321.0	3.0
323.0	3.0
327.0	1.0
328.0	3.0
329.0	2.0
330.0	4.0
331.0	4.0
332.0	8.0
335.0	2.0
336.0	2.0
337.0	3.0
338.0	2.0
339.0	2.0
340.0	1.0
341.0	6.0
342.0	4.0
343.0	5.0
344.0	2.0
345.0	4.0
346.0	7.0
347.0	2.0
348.0	3.0
349.0	5.0
354.0	2.0
355.0	2.0
373.0	1.0
407.0	1.0
415.0	1.0
423.0	1.0
428.0	1.0
434.0	1.0
437.0	1.0
449.0	1.0
483.0	1.0
504.0	1.0
506.0	1.0
543.0	1.0
563.0	1.0
629.0	2.0
645.0	1.0
646.0	1.0
662.0	1.0
678.0	1.0
685.0	1.0
687.0	1.0
689.0	1.0
694.0	1.0
696.0	1.0
706.0	1.0
708.0	1.0
714.0	1.0
721.0	1.0
725.0	1.0
727.0	1.0
728.0	1.0
731.0	2.0
734.0	3.0
735.0	1.0
736.0	1.0
739.0	2.0
740.0	1.0
744.0	1.0
746.0	1.0
752.0	2.0
757.0	1.0
759.0	1.0
761.0	1.0
762.0	1.0
765.0	2.0
774.0	1.0
782.0	1.0
788.0	1.0
795.0	1.0
798.0	1.0
803.0	2.0
809.0	1.0
813.0	1.0
814.0	1.0
816.0	1.0
818.0	1.0
821.0	1.0
822.0	2.0
826.0	1.0
827.0	1.0
828.0	1.0
829.0	1.0
831.0	2.0
832.0	1.0
836.0	1.0
837.0	1.0
838.0	1.0
841.0	1.0
842.0	1.0
843.0	2.0
845.0	1.0
849.0	2.0
851.0	2.0
852.0	1.0
853.0	1.0
854.0	2.0
855.0	1.0
856.0	1.0
857.0	2.0
859.0	2.0
860.0	1.0
861.0	2.0
863.0	1.0
864.0	1.0
865.0	2.0
867.0	2.0
868.0	4.0
870.0	3.0
872.0	1.0
873.0	3.0
874.0	2.0
876.0	1.0
877.0	3.0
878.0	2.0
880.0	4.0
881.0	4.0
882.0	3.0
883.0	1.0
885.0	1.0
886.0	1.0
887.0	2.0
888.0	2.0
889.0	5.0
890.0	2.0
891.0	3.0
892.0	3.0
893.0	2.0
894.0	2.0
895.0	5.0
896.0	2.0
897.0	3.0
898.0	1.0
899.0	2.0
900.0	1.0
901.0	2.0
902.0	4.0
903.0	1.0
904.0	3.0
905.0	1.0
906.0	2.0
907.0	1.0
908.0	1.0
909.0	1.0
910.0	3.0
911.0	1.0
913.0	1.0
914.0	3.0
915.0	2.0
917.0	1.0
918.0	2.0
919.0	2.0
920.0	1.0
921.0	1.0
922.0	2.0
923.0	2.0
924.0	2.0
925.0	1.0
926.0	2.0
927.0	2.0
929.0	1.0
930.0	1.0
932.0	2.0
934.0	2.0
