#Duplication rate	Coverage
1.0	4096.0
2.0	1993.0
3.0	1234.0
4.0	897.0
5.0	723.0
6.0	507.0
7.0	429.0
8.0	374.0
9.0	322.0
10.0	268.0
11.0	242.0
12.0	207.0
13.0	176.0
14.0	158.0
15.0	149.0
16.0	135.0
17.0	128.0
18.0	106.0
19.0	117.0
20.0	78.0
21.0	77.0
22.0	92.0
23.0	68.0
24.0	61.0
25.0	74.0
26.0	64.0
27.0	62.0
28.0	51.0
29.0	49.0
30.0	52.0
31.0	55.0
32.0	33.0
33.0	33.0
34.0	35.0
35.0	40.0
36.0	49.0
37.0	45.0
38.0	33.0
39.0	29.0
40.0	35.0
41.0	30.0
42.0	20.0
43.0	31.0
44.0	27.0
45.0	17.0
46.0	16.0
47.0	26.0
48.0	12.0
49.0	22.0
50.0	659.0
