#Duplication rate	Coverage
1.0	4002.0
2.0	2635.0
3.0	1860.0
4.0	1469.0
5.0	1173.0
6.0	928.0
7.0	797.0
8.0	625.0
9.0	620.0
10.0	557.0
11.0	490.0
12.0	457.0
13.0	388.0
14.0	370.0
15.0	341.0
16.0	305.0
17.0	267.0
18.0	292.0
19.0	257.0
20.0	228.0
21.0	240.0
22.0	212.0
23.0	200.0
24.0	183.0
25.0	173.0
26.0	161.0
27.0	142.0
28.0	128.0
29.0	124.0
30.0	124.0
31.0	112.0
32.0	96.0
33.0	103.0
34.0	70.0
35.0	82.0
36.0	75.0
37.0	71.0
38.0	69.0
39.0	69.0
40.0	68.0
41.0	59.0
42.0	73.0
43.0	47.0
44.0	58.0
45.0	48.0
46.0	36.0
47.0	44.0
48.0	49.0
49.0	32.0
50.0	778.0
